onset,duration,period,division,bar,beat,signature,chord,form,chorus_id,bass
2.67433106576,0.221201814059,4,1,-22,3,'4/4',NC,I1,0,42
2.89553287982,0.219433106576,4,1,-22,4,'4/4',NC,I1,0,38
3.11496598639,0.24052154195,4,1,-21,1,'4/4',NC,I1,0,42
3.35548752834,0.225170068027,4,1,-21,2,'4/4',NC,I1,0,44
3.58065759637,0.210861678005,4,1,-21,3,'4/4',NC,I1,0,45
3.79151927438,0.216825396825,4,1,-21,4,'4/4',NC,I1,0,45
4.0083446712,0.215963718821,4,1,-20,1,'4/4',NC,I1,0,45
4.22430839002,0.214535147392,4,1,-20,2,'4/4',NC,I1,0,45
4.43884353741,0.221950113379,4,1,-20,3,'4/4',NC,I1,0,43
4.66079365079,0.217006802721,4,1,-20,4,'4/4',NC,I1,0,43
4.87780045351,0.209297052154,4,1,-19,1,'4/4',NC,I1,0,43
5.08709750567,0.222902494331,4,1,-19,2,'4/4',NC,I1,0,46
5.31,0.211496598639,4,1,-19,3,'4/4',NC,I1,0,38
5.52149659864,0.213197278912,4,1,-19,4,'4/4',NC,I1,0,45
5.73469387755,0.219501133787,4,1,-18,1,'4/4',NC,I1,0,44
5.95419501134,0.214875283447,4,1,-18,2,'4/4',NC,I1,0,45
6.16907029478,0.209591836735,4,1,-18,3,'4/4',NC,I1,0,43
6.37866213152,0.222494331066,4,1,-18,4,'4/4',NC,I1,0,43
6.60115646259,0.207052154195,4,1,-17,1,'4/4',NC,I1,0,37
6.80820861678,0.222448979592,4,1,-17,2,'4/4',NC,I1,0,43
7.03065759637,0.207482993197,4,1,-17,3,'4/4',NC,I1,0,43
7.23814058957,0.216530612245,4,1,-17,4,'4/4',NC,I1,0,43
7.45467120181,0.20201814059,4,1,-16,1,'4/4',NC,I1,0,50
7.6566893424,0.226099773243,4,1,-16,2,'4/4',NC,I1,0,50
7.88278911565,0.21664399093,4,1,-16,3,'4/4',NC,I1,0,49
8.09943310658,0.213832199546,4,1,-16,4,'4/4',NC,I1,0,43
8.31326530612,0.218231292517,4,1,-15,1,'4/4',NC,I1,0,43
8.53149659864,0.229342403628,4,1,-15,2,'4/4',NC,I1,0,45
8.76083900227,0.209750566893,4,1,-15,3,'4/4',NC,I1,0,43
8.97058956916,0.211972789116,4,1,-15,4,'4/4',NC,I1,0,43
