onset,duration,period,division,bar,beat,signature,chord,form,chorus_id
1.61632653061,0.195158730159,4,1,1,1,'4/4',E-7,A1,1
1.81148526077,0.195158730159,4,1,1,2,'4/4',E-7,A1,1
2.00664399093,0.192891156463,4,1,1,3,'4/4',F7,A1,1
2.19953514739,0.192891156463,4,1,1,4,'4/4',F7,A1,1
2.39242630385,0.18746031746,4,1,2,1,'4/4',Bbj7,A1,1
2.57988662132,0.18746031746,4,1,2,2,'4/4',Bbj7,A1,1
2.76734693878,0.161247165533,4,1,2,3,'4/4',Db7,A1,1
2.92859410431,0.161247165533,4,1,2,4,'4/4',Db7,A1,1
3.08984126984,0.175589569161,4,1,3,1,'4/4',Gbj7,A1,1
3.265430839,0.175589569161,4,1,3,2,'4/4',Gbj7,A1,1
3.44102040816,0.170034013605,4,1,3,3,'4/4',A7,A1,1
3.61105442177,0.170034013605,4,1,3,4,'4/4',A7,A1,1
3.78108843537,0.18701814059,4,1,4,1,'4/4',Dj7,A1,1
3.96810657596,0.18701814059,4,1,4,2,'4/4',Dj7,A1,1
4.15512471655,0.16701814059,4,1,4,3,'4/4',Dj7,A1,1
4.32214285714,0.16701814059,4,1,4,4,'4/4',Dj7,A1,1
4.48916099773,0.178820861678,4,1,5,1,'4/4',D-7,A1,1
4.66798185941,0.178820861678,4,1,5,2,'4/4',D-7,A1,1
4.84680272109,0.169523809524,4,1,5,3,'4/4',Eb7,A1,1
5.01632653061,0.169523809524,4,1,5,4,'4/4',Eb7,A1,1
5.18585034014,0.173684807256,4,1,6,1,'4/4',Abj7,A1,1
5.35953514739,0.173684807256,4,1,6,2,'4/4',Abj7,A1,1
5.53321995465,0.16806122449,4,1,6,3,'4/4',B7,A1,1
5.70128117914,0.16806122449,4,1,6,4,'4/4',B7,A1,1
5.86934240363,0.177845804989,4,1,7,1,'4/4',Ej7,A1,1
6.04718820862,0.177845804989,4,1,7,2,'4/4',Ej7,A1,1
6.22503401361,0.16806122449,4,1,7,3,'4/4',G7,A1,1
6.3930952381,0.16806122449,4,1,7,4,'4/4',G7,A1,1
6.56115646259,0.173820861678,4,1,8,1,'4/4',Cj7,A1,1
6.73497732426,0.173820861678,4,1,8,2,'4/4',Cj7,A1,1
6.90879818594,0.176235827664,4,1,8,3,'4/4',Cj7,A1,1
7.08503401361,0.176235827664,4,1,8,4,'4/4',Cj7,A1,1
7.26126984127,0.180090702948,4,1,9,1,'4/4',C-7,A1,1
7.44136054422,0.180090702948,4,1,9,2,'4/4',C-7,A1,1
7.62145124717,0.169149659864,4,1,9,3,'4/4',Db7,A1,1
7.79060090703,0.169149659864,4,1,9,4,'4/4',Db7,A1,1
7.95975056689,0.176995464853,4,1,10,1,'4/4',Gbj7,A1,1
8.13674603175,0.176995464853,4,1,10,2,'4/4',Gbj7,A1,1
8.3137414966,0.189807256236,4,1,10,3,'4/4',A7,A1,1
8.50354875283,0.189807256236,4,1,10,4,'4/4',A7,A1,1
8.69335600907,0.175612244898,4,1,11,1,'4/4',Dj7,A1,1
8.86896825397,0.175612244898,4,1,11,2,'4/4',Dj7,A1,1
9.04458049887,0.162120181406,4,1,11,3,'4/4',F7,A1,1
9.20670068027,0.162120181406,4,1,11,4,'4/4',F7,A1,1
9.36882086168,0.177721088435,4,1,12,1,'4/4',Bbj7,A1,1
9.54654195011,0.177721088435,4,1,12,2,'4/4',Bbj7,A1,1
9.72426303855,0.175725623583,4,1,12,3,'4/4',Bbj7,A1,1
9.89998866213,0.175725623583,4,1,12,4,'4/4',Bbj7,A1,1
10.0757142857,0.183390022676,4,1,13,1,'4/4',E7,A1,1
10.2591043084,0.183390022676,4,1,13,2,'4/4',E7,A1,1
10.4424943311,0.177573696145,4,1,13,3,'4/4',E7,A1,1
10.6200680272,0.177573696145,4,1,13,4,'4/4',E7,A1,1
10.7976417234,0.16970521542,4,1,14,1,'4/4',F7,A1,1
10.9673469388,0.16970521542,4,1,14,2,'4/4',F7,A1,1
11.1370521542,0.170986394558,4,1,14,3,'4/4',F7,A1,1
11.3080385488,0.170986394558,4,1,14,4,'4/4',F7,A1,1
11.4790249433,0.184693877551,4,1,15,1,'4/4',Bbj7,A1,1
11.6637188209,0.184693877551,4,1,15,2,'4/4',Bbj7,A1,1
11.8484126984,0.173117913832,4,1,15,3,'4/4',Bbj7,A1,1
12.0215306122,0.173117913832,4,1,15,4,'4/4',Bbj7,A1,1
12.1946485261,0.180827664399,4,1,16,1,'4/4',Eb7,A1,1
12.3754761905,0.180827664399,4,1,16,2,'4/4',Eb7,A1,1
12.5563038549,0.187721088435,4,1,16,3,'4/4',Eb7,A1,1
12.7440249433,0.187721088435,4,1,16,4,'4/4',Eb7,A1,1
12.9317460317,0.171519274376,4,1,17,1,'4/4',E-7,A1,2
13.1032653061,0.171519274376,4,1,17,2,'4/4',E-7,A1,2
13.2747845805,0.178968253968,4,1,17,3,'4/4',F7,A1,2
13.4537528345,0.178968253968,4,1,17,4,'4/4',F7,A1,2
13.6327210884,0.169727891156,4,1,18,1,'4/4',Bbj7,A1,2
13.8024489796,0.169727891156,4,1,18,2,'4/4',Bbj7,A1,2
13.9721768707,0.177789115646,4,1,18,3,'4/4',Db7,A1,2
14.1499659864,0.177789115646,4,1,18,4,'4/4',Db7,A1,2
14.327755102,0.178163265306,4,1,19,1,'4/4',Gbj7,A1,2
14.5059183673,0.178163265306,4,1,19,2,'4/4',Gbj7,A1,2
14.6840816327,0.171916099773,4,1,19,3,'4/4',A7,A1,2
14.8559977324,0.171916099773,4,1,19,4,'4/4',A7,A1,2
15.0279138322,0.187222222222,4,1,20,1,'4/4',Dj7,A1,2
15.2151360544,0.187222222222,4,1,20,2,'4/4',Dj7,A1,2
15.4023582766,0.171598639456,4,1,20,3,'4/4',Dj7,A1,2
15.5739569161,0.171598639456,4,1,20,4,'4/4',Dj7,A1,2
15.7455555556,0.169353741497,4,1,21,1,'4/4',D-7,A1,2
15.9149092971,0.169353741497,4,1,21,2,'4/4',D-7,A1,2
16.0842630385,0.17843537415,4,1,21,3,'4/4',Eb7,A1,2
16.2626984127,0.17843537415,4,1,21,4,'4/4',Eb7,A1,2
16.4411337868,0.174535147392,4,1,22,1,'4/4',Abj7,A1,2
16.6156689342,0.174535147392,4,1,22,2,'4/4',Abj7,A1,2
16.7902040816,0.17485260771,4,1,22,3,'4/4',B7,A1,2
16.9650566893,0.17485260771,4,1,22,4,'4/4',B7,A1,2
17.1399092971,0.179501133787,4,1,23,1,'4/4',Ej7,A1,2
17.3194104308,0.179501133787,4,1,23,2,'4/4',Ej7,A1,2
17.4989115646,0.178571428571,4,1,23,3,'4/4',G7,A1,2
17.6774829932,0.178571428571,4,1,23,4,'4/4',G7,A1,2
17.8560544218,0.170827664399,4,1,24,1,'4/4',Cj7,A1,2
18.0268820862,0.170827664399,4,1,24,2,'4/4',Cj7,A1,2
18.1977097506,0.173900226757,4,1,24,3,'4/4',Cj7,A1,2
18.3716099773,0.173900226757,4,1,24,4,'4/4',Cj7,A1,2
18.5455102041,0.170952380952,4,1,25,1,'4/4',C-7,A1,2
18.716462585,0.170952380952,4,1,25,2,'4/4',C-7,A1,2
18.887414966,0.172709750567,4,1,25,3,'4/4',Db7,A1,2
19.0601247166,0.172709750567,4,1,25,4,'4/4',Db7,A1,2
19.2328344671,0.170283446712,4,1,26,1,'4/4',Gbj7,A1,2
19.4031179138,0.170283446712,4,1,26,2,'4/4',Gbj7,A1,2
19.5734013605,0.182063492063,4,1,26,3,'4/4',A7,A1,2
19.7554648526,0.182063492063,4,1,26,4,'4/4',A7,A1,2
19.9375283447,0.167970521542,4,1,27,1,'4/4',Dj7,A1,2
20.1054988662,0.167970521542,4,1,27,2,'4/4',Dj7,A1,2
20.2734693878,0.182029478458,4,1,27,3,'4/4',F7,A1,2
20.4554988662,0.182029478458,4,1,27,4,'4/4',F7,A1,2
20.6375283447,0.186893424036,4,1,28,1,'4/4',Bbj7,A1,2
20.8244217687,0.186893424036,4,1,28,2,'4/4',Bbj7,A1,2
21.0113151927,0.18589569161,4,1,28,3,'4/4',Bbj7,A1,2
21.1972108844,0.18589569161,4,1,28,4,'4/4',Bbj7,A1,2
21.383106576,0.179761904762,4,1,29,1,'4/4',E7,A1,2
21.5628684807,0.179761904762,4,1,29,2,'4/4',E7,A1,2
21.7426303855,0.179489795918,4,1,29,3,'4/4',E7,A1,2
21.9221201814,0.179489795918,4,1,29,4,'4/4',E7,A1,2
22.1016099773,0.165204081633,4,1,30,1,'4/4',F7,A1,2
22.266814059,0.165204081633,4,1,30,2,'4/4',F7,A1,2
22.4320181406,0.162902494331,4,1,30,3,'4/4',F7,A1,2
22.5949206349,0.162902494331,4,1,30,4,'4/4',F7,A1,2
22.7578231293,0.163990929705,4,1,31,1,'4/4',Bbj7,A1,2
22.921814059,0.163990929705,4,1,31,2,'4/4',Bbj7,A1,2
23.0858049887,0.189795918367,4,1,31,3,'4/4',Bbj7,A1,2
23.275600907,0.189795918367,4,1,31,4,'4/4',Bbj7,A1,2
23.4653968254,0.172120181406,4,1,32,1,'4/4',Eb7,A1,2
23.6375170068,0.172120181406,4,1,32,2,'4/4',Eb7,A1,2
23.8096371882,0.173650793651,4,1,32,3,'4/4',Eb7,A1,2
23.9832879819,0.173650793651,4,1,32,4,'4/4',Eb7,A1,2
24.1569387755,0.165634920635,4,1,33,1,'4/4',E-7,A1,3
24.3225736961,0.165634920635,4,1,33,2,'4/4',E-7,A1,3
24.4882086168,0.171439909297,4,1,33,3,'4/4',F7,A1,3
24.6596485261,0.171439909297,4,1,33,4,'4/4',F7,A1,3
24.8310884354,0.183424036281,4,1,34,1,'4/4',Bbj7,A1,3
25.0145124717,0.183424036281,4,1,34,2,'4/4',Bbj7,A1,3
25.1979365079,0.17843537415,4,1,34,3,'4/4',Db7,A1,3
25.3763718821,0.17843537415,4,1,34,4,'4/4',Db7,A1,3
25.5548072562,0.174727891156,4,1,35,1,'4/4',Gbj7,A1,3
25.7295351474,0.174727891156,4,1,35,2,'4/4',Gbj7,A1,3
25.9042630385,0.168526077098,4,1,35,3,'4/4',A7,A1,3
26.0727891156,0.168526077098,4,1,35,4,'4/4',A7,A1,3
26.2413151927,0.170986394558,4,1,36,1,'4/4',Dj7,A1,3
26.4123015873,0.170986394558,4,1,36,2,'4/4',Dj7,A1,3
26.5832879819,0.172199546485,4,1,36,3,'4/4',Dj7,A1,3
26.7554875283,0.172199546485,4,1,36,4,'4/4',Dj7,A1,3
26.9276870748,0.184467120181,4,1,37,1,'4/4',D-7,A1,3
27.112154195,0.184467120181,4,1,37,2,'4/4',D-7,A1,3
27.2966213152,0.171836734694,4,1,37,3,'4/4',Eb7,A1,3
27.4684580499,0.171836734694,4,1,37,4,'4/4',Eb7,A1,3
27.6402947846,0.175113378685,4,1,38,1,'4/4',Abj7,A1,3
27.8154081633,0.175113378685,4,1,38,2,'4/4',Abj7,A1,3
27.990521542,0.180975056689,4,1,38,3,'4/4',B7,A1,3
28.1714965986,0.180975056689,4,1,38,4,'4/4',B7,A1,3
28.3524716553,0.177630385488,4,1,39,1,'4/4',E7,A1,3
28.5301020408,0.177630385488,4,1,39,2,'4/4',E7,A1,3
28.7077324263,0.185634920635,4,1,39,3,'4/4',G7,A1,3
28.8933673469,0.185634920635,4,1,39,4,'4/4',G7,A1,3
29.0790022676,0.177233560091,4,1,40,1,'4/4',Cj7,A1,3
29.2562358277,0.177233560091,4,1,40,2,'4/4',Cj7,A1,3
29.4334693878,0.189841269841,4,1,40,3,'4/4',Cj7,A1,3
29.6233106576,0.189841269841,4,1,40,4,'4/4',Cj7,A1,3
29.8131519274,0.172482993197,4,1,41,1,'4/4',C-7,A1,3
29.9856349206,0.172482993197,4,1,41,2,'4/4',C-7,A1,3
30.1581179138,0.191836734694,4,1,41,3,'4/4',Db7,A1,3
30.3499546485,0.191836734694,4,1,41,4,'4/4',Db7,A1,3
30.5417913832,0.18,4,1,42,1,'4/4',Gbj7,A1,3
30.7217913832,0.18,4,1,42,2,'4/4',Gbj7,A1,3
30.9017913832,0.192993197279,4,1,42,3,'4/4',A7,A1,3
31.0947845805,0.192993197279,4,1,42,4,'4/4',A7,A1,3
31.2877777778,0.174399092971,4,1,43,1,'4/4',Dj7,A1,3
