onset,duration,period,division,bar,beat,signature,chord,form,chorus_id
0.113197278912,0.32798185941,3,1,-3,2,'3/4',F7,I1,0
0.441179138322,0.362811791383,3,1,-3,3,'3/4',F7,I1,0
0.803990929705,0.394739229025,3,1,-2,1,'3/4',F7,I1,0
1.19873015873,0.361088435374,3,1,-2,2,'3/4',F7,I1,0
1.5598185941,0.35358276644,3,1,-2,3,'3/4',F7,I1,0
1.91340136054,0.350453514739,3,1,-1,1,'3/4',F7,I1,0
2.26385487528,0.337006802721,3,1,-1,2,'3/4',F7,I1,0
2.600861678,0.332335600907,3,1,-1,3,'3/4',F7,I1,0
2.93319727891,0.355782312925,3,1,0,1,'3/4',F7,I1,0
3.28897959184,0.357210884354,3,1,0,2,'3/4',F7,I1,0
3.64619047619,0.33022675737,3,1,0,3,'3/4',F7,I1,0
3.97641723356,0.35380952381,3,1,1,1,'3/4',F7,A1,1
4.33022675737,0.325646258503,3,1,1,2,'3/4',F7,A1,1
4.65587301587,0.332743764172,3,1,1,3,'3/4',F7,A1,1
4.98861678005,0.325238095238,3,1,2,1,'3/4',F7,A1,1
5.31385487528,0.367823129252,3,1,2,2,'3/4',F7,A1,1
5.68167800454,0.361360544218,3,1,2,3,'3/4',F7,A1,1
6.04303854875,0.356439909297,3,1,3,1,'3/4',F7,A1,1
6.39947845805,0.341383219955,3,1,3,2,'3/4',F7,A1,1
6.740861678,0.339342403628,3,1,3,3,'3/4',F7,A1,1
7.08020408163,0.332244897959,3,1,4,1,'3/4',F7,A1,1
7.41244897959,0.356258503401,3,1,4,2,'3/4',F7,A1,1
7.76870748299,0.359501133787,3,1,4,3,'3/4',F7,A1,1
8.12820861678,0.342176870748,3,1,5,1,'3/4',F7,A1,1
8.47038548753,0.357936507937,3,1,5,2,'3/4',F7,A1,1
8.82832199546,0.341723356009,3,1,5,3,'3/4',F7,A1,1
9.17004535147,0.354965986395,3,1,6,1,'3/4',F7,A1,1
9.52501133787,0.352040816327,3,1,6,2,'3/4',F7,A1,1
9.8770521542,0.347052154195,3,1,6,3,'3/4',F7,A1,1
10.2241043084,0.326462585034,3,1,7,1,'3/4',F7,A1,1
10.5505668934,0.334603174603,3,1,7,2,'3/4',NC,A1,1
10.885170068,0.348911564626,3,1,7,3,'3/4',NC,A1,1
11.2340816327,0.344965986395,3,1,8,1,'3/4',NC,A1,1
11.579047619,0.358911564626,3,1,8,2,'3/4',NC,A1,1
11.9379591837,0.362811791383,3,1,8,3,'3/4',NC,A1,1
12.3007709751,0.35925170068,3,1,9,1,'3/4',Bb7,A1,1
12.6600226757,0.319931972789,3,1,9,2,'3/4',Bb7,A1,1
12.9799546485,0.352244897959,3,1,9,3,'3/4',Bb7,A1,1
13.3321995465,0.334263038549,3,1,10,1,'3/4',Bb7,A1,1
13.666462585,0.346712018141,3,1,10,2,'3/4',Bb7,A1,1
14.0131746032,0.357074829932,3,1,10,3,'3/4',Bb7,A1,1
14.3702494331,0.32798185941,3,1,11,1,'3/4',Bb7,A1,1
14.6982312925,0.336689342404,3,1,11,2,'3/4',Bb7,A1,1
15.0349206349,0.336689342404,3,1,11,3,'3/4',Bb7,A1,1
15.3716099773,0.349750566893,3,1,12,1,'3/4',Bb7,A1,1
15.7213605442,0.32126984127,3,1,12,2,'3/4',Bb7,A1,1
16.0426303855,0.358027210884,3,1,12,3,'3/4',Bb7,A1,1
16.4006575964,0.351927437642,3,1,13,1,'3/4',F7,A1,1
16.752585034,0.340498866213,3,1,13,2,'3/4',F7,A1,1
17.0930839002,0.36074829932,3,1,13,3,'3/4',F7,A1,1
17.4538321995,0.341768707483,3,1,14,1,'3/4',F7,A1,1
17.795600907,0.323287981859,3,1,14,2,'3/4',F7,A1,1
18.1188888889,0.358390022676,3,1,14,3,'3/4',F7,A1,1
18.4772789116,0.355963718821,3,1,15,1,'3/4',F7,A1,1
18.8332426304,0.337278911565,3,1,15,2,'3/4',F7,A1,1
19.170521542,0.308503401361,3,1,15,3,'3/4',F7,A1,1
19.4790249433,0.334467120181,3,1,16,1,'3/4',F7,A1,1
19.8134920635,0.339070294785,3,1,16,2,'3/4',F7,A1,1
20.1525623583,0.321632653061,3,1,16,3,'3/4',F7,A1,1
20.4741950113,0.35410430839,3,1,17,1,'3/4',Bb7,A1,1
20.8282993197,0.365714285714,3,1,17,2,'3/4',Bb7,A1,1
21.1940136054,0.358684807256,3,1,17,3,'3/4',Bb7,A1,1
21.5526984127,0.363310657596,3,1,18,1,'3/4',Bb7,A1,1
21.9160090703,0.35514739229,3,1,18,2,'3/4',Bb7,A1,1
22.2711564626,0.346575963719,3,1,18,3,'3/4',Bb7,A1,1
22.6177324263,0.326712018141,3,1,19,1,'3/4',Bb7,A1,1
22.9444444444,0.341519274376,3,1,19,2,'3/4',A7,A1,1
23.2859637188,0.371201814059,3,1,19,3,'3/4',A7,A1,1
23.6571655329,0.356235827664,3,1,20,1,'3/4',A7,A1,1
24.0134013605,0.352131519274,3,1,20,2,'3/4',A7,A1,1
24.3655328798,0.321882086168,3,1,20,3,'3/4',A7,A1,1
24.687414966,0.335510204082,3,1,21,1,'3/4',Ab7,A1,1
25.0229251701,0.322857142857,3,1,21,2,'3/4',Ab7,A1,1
25.3457823129,0.355850340136,3,1,21,3,'3/4',Ab7,A1,1
25.7016326531,0.353106575964,3,1,22,1,'3/4',Ab7,A1,1
26.054739229,0.347120181406,3,1,22,2,'3/4',Ab7,A1,1
26.4018594104,0.3510430839,3,1,22,3,'3/4',Ab7,A1,1
26.7529024943,0.340680272109,3,1,23,1,'3/4',G7,A1,1
27.0935827664,0.344829931973,3,1,23,2,'3/4',G7,A1,1
27.4384126984,0.362199546485,3,1,23,3,'3/4',G7,A1,1
27.8006122449,0.346394557823,3,1,24,1,'3/4',G7,A1,1
28.1470068027,0.324875283447,3,1,24,2,'3/4',G7,A1,1
28.4718820862,0.351473922902,3,1,24,3,'3/4',G7,A1,1
28.8233560091,0.353174603175,3,1,25,1,'3/4',Ab7,A1,1
29.1765306122,0.336031746032,3,1,25,2,'3/4',Ab7,A1,1
29.5125623583,0.331632653061,3,1,25,3,'3/4',Ab7,A1,1
29.8441950113,0.347551020408,3,1,26,1,'3/4',Ab7,A1,1
30.1917460317,0.342494331066,3,1,26,2,'3/4',Ab7,A1,1
30.5342403628,0.364058956916,3,1,26,3,'3/4',Ab7,A1,1
30.8982993197,0.340702947846,3,1,27,1,'3/4',G7,A1,1
31.2390022676,0.324829931973,3,1,27,2,'3/4',G7,A1,1
31.5638321995,0.342063492063,3,1,27,3,'3/4',G7,A1,1
31.9058956916,0.345283446712,3,1,28,1,'3/4',C7,A1,1
32.2511791383,0.367052154195,3,1,28,2,'3/4',C7,A1,1
32.6182312925,0.377891156463,3,1,28,3,'3/4',C7,A1,1
32.996122449,0.351315192744,3,1,29,1,'3/4',F7,A1,1
33.3474376417,0.351473922902,3,1,29,2,'3/4',F7,A1,1
33.6989115646,0.332517006803,3,1,29,3,'3/4',F7,A1,1
34.0314285714,0.327641723356,3,1,30,1,'3/4',F7,A1,1
34.3590702948,0.346258503401,3,1,30,2,'3/4',F7,A1,1
34.7053287982,0.361723356009,3,1,30,3,'3/4',F7,A1,1
35.0670521542,0.349002267574,3,1,31,1,'3/4',F7,A1,1
35.4160544218,0.353968253968,3,1,31,2,'3/4',F7,A1,1
35.7700226757,0.349410430839,3,1,31,3,'3/4',F7,A1,1
36.1194331066,0.342494331066,3,1,32,1,'3/4',F7,A1,1
36.4619274376,0.331836734694,3,1,32,2,'3/4',F7,A1,1
36.7937641723,0.370476190476,3,1,32,3,'3/4',F7,A1,1
37.1642403628,0.348117913832,3,1,33,1,'3/4',F7,A1,2
37.5123582766,0.352040816327,3,1,33,2,'3/4',F7,A1,2
37.864399093,0.345351473923,3,1,33,3,'3/4',F7,A1,2
38.2097505669,0.34947845805,3,1,34,1,'3/4',F7,A1,2
38.5592290249,0.323605442177,3,1,34,2,'3/4',F7,A1,2
38.8828344671,0.363446712018,3,1,34,3,'3/4',F7,A1,2
39.2462811791,0.351496598639,3,1,35,1,'3/4',F7,A1,2
39.5977777778,0.341111111111,3,1,35,2,'3/4',F7,A1,2
39.9388888889,0.360997732426,3,1,35,3,'3/4',F7,A1,2
40.2998866213,0.323424036281,3,1,36,1,'3/4',F7,A1,2
40.6233106576,0.348299319728,3,1,36,2,'3/4',F7,A1,2
40.9716099773,0.344489795918,3,1,36,3,'3/4',F7,A1,2
41.3160997732,0.334943310658,3,1,37,1,'3/4',F7,A1,2
41.6510430839,0.339659863946,3,1,37,2,'3/4',F7,A1,2
41.9907029478,0.341768707483,3,1,37,3,'3/4',F7,A1,2
42.3324716553,0.337414965986,3,1,38,1,'3/4',F7,A1,2
42.6698866213,0.334285714286,3,1,38,2,'3/4',F7,A1,2
43.0041723356,0.338979591837,3,1,38,3,'3/4',F7,A1,2
43.3431519274,0.336485260771,3,1,39,1,'3/4',F7,A1,2
43.6796371882,0.344399092971,3,1,39,2,'3/4',F7,A1,2
44.0240362812,0.343492063492,3,1,39,3,'3/4',F7,A1,2
44.3675283447,0.374036281179,3,1,40,1,'3/4',F7,A1,2
44.7415646259,0.361859410431,3,1,40,2,'3/4',F7,A1,2
45.1034240363,0.341836734694,3,1,40,3,'3/4',F7,A1,2
45.445260771,0.314557823129,3,1,41,1,'3/4',Bb7,A1,2
45.7598185941,0.337596371882,3,1,41,2,'3/4',Bb7,A1,2
46.097414966,0.350589569161,3,1,41,3,'3/4',Bb7,A1,2
46.4480045351,0.349229024943,3,1,42,1,'3/4',Bb7,A1,2
46.7972335601,0.330975056689,3,1,42,2,'3/4',Bb7,A1,2
