onset,duration,period,division,bar,beat,signature,chord,form,chorus_id
3.16569160998,0.581360544218,4,1,-1,1,'4/4',NC,I1,0
3.7470521542,0.553310657596,4,1,-1,2,'4/4',NC,I1,0
4.30036281179,0.571836734694,4,1,-1,3,'4/4',NC,I1,0
4.87219954649,0.533560090703,4,1,-1,4,'4/4',NC,I1,0
5.40575963719,0.571768707483,4,1,0,1,'4/4',NC,I1,0
5.97752834467,0.570566893424,4,1,0,2,'4/4',NC,I1,0
6.5480952381,0.561995464853,4,1,0,3,'4/4',NC,I1,0
7.11009070295,0.581315192744,4,1,0,4,'4/4',NC,I1,0
7.69140589569,0.563129251701,4,1,1,1,'4/4',F/C,A1,1
8.25453514739,0.561700680272,4,1,1,2,'4/4',F/C,A1,1
8.81623582766,0.561882086168,4,1,1,3,'4/4',Dbo,A1,1
9.37811791383,0.598571428571,4,1,1,4,'4/4',Dbo,A1,1
9.9766893424,0.562970521542,4,1,2,1,'4/4',D-,A1,1
10.5396598639,0.581519274376,4,1,2,2,'4/4',D-,A1,1
11.1211791383,0.571609977324,4,1,2,3,'4/4',G-7,A1,1
11.6927891156,0.561950113379,4,1,2,4,'4/4',G-7,A1,1
12.254739229,0.597505668934,4,1,3,1,'4/4',C7,A1,1
12.852244898,0.563083900227,4,1,3,2,'4/4',C7,A1,1
13.4153287982,0.580453514739,4,1,3,3,'4/4',G-7,A1,1
13.9957823129,0.544172335601,4,1,3,4,'4/4',C7,A1,1
14.5399546485,0.535759637188,4,1,4,1,'4/4',Fj7,A1,1
15.0757142857,0.552108843537,4,1,4,2,'4/4',Fj7,A1,1
15.6278231293,0.55335600907,4,1,4,3,'4/4',Fj7,A1,1
16.1811791383,0.571632653061,4,1,4,4,'4/4',Fj7,A1,1
16.7528117914,0.580453514739,4,1,5,1,'4/4',Fj7,A1,1
17.3332653061,0.581473922902,4,1,5,2,'4/4',Fj7,A1,1
17.914739229,0.551950113379,4,1,5,3,'4/4',A7,A1,1
18.4666893424,0.57074829932,4,1,5,4,'4/4',A7,A1,1
19.0374376417,0.548594104308,4,1,6,1,'4/4',D-7,A1,1
19.586031746,0.594761904762,4,1,6,2,'4/4',D-7,A1,1
20.1807936508,0.543673469388,4,1,6,3,'4/4',Dbo,A1,1
20.7244671202,0.600793650794,4,1,6,4,'4/4',Dbo,A1,1
21.325260771,0.579365079365,4,1,7,1,'4/4',C7,A1,1
21.9046258503,0.553242630385,4,1,7,2,'4/4',C7,A1,1
22.4578684807,0.581609977324,4,1,7,3,'4/4',G-7,A1,1
23.039478458,0.561700680272,4,1,7,4,'4/4',C7,A1,1
23.6011791383,0.570770975057,4,1,8,1,'4/4',Fj7,A1,1
24.1719501134,0.581337868481,4,1,8,2,'4/4',Fj7,A1,1
24.7532879819,0.56179138322,4,1,8,3,'4/4',Fj7,A1,1
25.3150793651,0.571746031746,4,1,8,4,'4/4',Fj7,A1,1
25.8868253968,0.570634920635,4,1,9,1,'4/4',F/C,A2,1
26.4574603175,0.544535147392,4,1,9,2,'4/4',F/C,A2,1
27.0019954649,0.543242630385,4,1,9,3,'4/4',Dbo,A2,1
27.5452380952,0.581541950113,4,1,9,4,'4/4',Dbo,A2,1
28.1267800454,0.543333333333,4,1,10,1,'4/4',D-7,A2,1
28.6701133787,0.575419501134,4,1,10,2,'4/4',D-7,A2,1
29.2455328798,0.567596371882,4,1,10,3,'4/4',G-7,A2,1
29.8131292517,0.564013605442,4,1,10,4,'4/4',G-7,A2,1
30.3771428571,0.570476190476,4,1,11,1,'4/4',C7,A2,1
30.9476190476,0.589818594104,4,1,11,2,'4/4',C7,A2,1
31.5374376417,0.535736961451,4,1,11,3,'4/4',G-7,A2,1
32.0731746032,0.561156462585,4,1,11,4,'4/4',C7,A2,1
32.6343310658,0.554081632653,4,1,12,1,'4/4',Fj7,A2,1
33.1884126984,0.589115646259,4,1,12,2,'4/4',Fj7,A2,1
33.7775283447,0.560975056689,4,1,12,3,'4/4',Fj7,A2,1
34.3385034014,0.554308390023,4,1,12,4,'4/4',Fj7,A2,1
34.8928117914,0.580317460317,4,1,13,1,'4/4',A7,A2,1
35.4731292517,0.571882086168,4,1,13,2,'4/4',A7,A2,1
36.0450113379,0.561678004535,4,1,13,3,'4/4',A7,A2,1
36.6066893424,0.562970521542,4,1,13,4,'4/4',A7,A2,1
37.1696598639,0.580294784581,4,1,14,1,'4/4',D-7,A2,1
37.7499546485,0.553197278912,4,1,14,2,'4/4',D-7,A2,1
38.3031519274,0.538027210884,4,1,14,3,'4/4',Dbo,A2,1
38.8411791383,0.558934240363,4,1,14,4,'4/4',Dbo,A2,1
39.4001133787,0.571473922902,4,1,15,1,'4/4',C7,A2,1
39.9715873016,0.581541950113,4,1,15,2,'4/4',C7,A2,1
40.5531292517,0.551088435374,4,1,15,3,'4/4',C7,A2,1
41.1042176871,0.587210884354,4,1,15,4,'4/4',C7,A2,1
41.6914285714,0.593219954649,4,1,16,1,'4/4',F,A2,1
42.2846485261,0.571292517007,4,1,16,2,'4/4',F,A2,1
42.8559410431,0.591337868481,4,1,16,3,'4/4',F7,A2,1
43.4472789116,0.579229024943,4,1,16,4,'4/4',F7,A2,1
44.0265079365,0.56306122449,4,1,17,1,'4/4',Bb,B1,1
44.589569161,0.561632653061,4,1,17,2,'4/4',Bb,B1,1
45.1512018141,0.571836734694,4,1,17,3,'4/4',Bb,B1,1
45.7230385488,0.531111111111,4,1,17,4,'4/4',Bb,B1,1
46.2541496599,0.565963718821,4,1,18,1,'4/4',Eb,B1,1
46.8201133787,0.571700680272,4,1,18,2,'4/4',Eb,B1,1
47.391814059,0.561632653061,4,1,18,3,'4/4',C-7,B1,1
47.953446712,0.571746031746,4,1,18,4,'4/4',C-7,B1,1
48.5251927438,0.553287981859,4,1,19,1,'4/4',F7,B1,1
49.0784807256,0.553514739229,4,1,19,2,'4/4',F7,B1,1
49.6319954649,0.561723356009,4,1,19,3,'4/4',C-7,B1,1
50.1937188209,0.553333333333,4,1,19,4,'4/4',F7,B1,1
50.7470521542,0.561700680272,4,1,20,1,'4/4',Bb,B1,1
51.3087528345,0.553378684807,4,1,20,2,'4/4',Bb,B1,1
51.8621315193,0.591224489796,4,1,20,3,'4/4',Bb,B1,1
52.4533560091,0.561972789116,4,1,20,4,'4/4',Bb,B1,1
53.0153287982,0.553287981859,4,1,21,1,'4/4',Bb,B1,1
53.56861678,0.571814058957,4,1,21,2,'4/4',Bb,B1,1
54.140430839,0.570453514739,4,1,21,3,'4/4',Do,B1,1
54.7108843537,0.571859410431,4,1,21,4,'4/4',Do,B1,1
55.2827437642,0.581315192744,4,1,22,1,'4/4',Ebj7,B1,1
55.8640589569,0.570725623583,4,1,22,2,'4/4',Ebj7,B1,1
56.4347845805,0.534580498866,4,1,22,3,'4/4',Ab7,B1,1
56.9693650794,0.570907029478,4,1,22,4,'4/4',Ab7,B1,1
57.5402721088,0.554058956916,4,1,23,1,'4/4',Bb,B1,1
58.0943310658,0.561111111111,4,1,23,2,'4/4',Bb,B1,1
58.6554421769,0.571541950113,4,1,23,3,'4/4',F,B1,1
