onset,duration,period,division,bar,beat,signature,chord,form,chorus_id
2.57519274376,0.193662131519,4,1,-2,3,'4/4',NC,I1,0
2.76885487528,0.193662131519,4,1,-2,4,'4/4',NC,I1,0
2.9625170068,0.201213151927,4,1,-1,1,'4/4',NC,I1,0
3.16373015873,0.201213151927,4,1,-1,2,'4/4',NC,I1,0
3.36494331066,0.211145124717,4,1,-1,3,'4/4',NC,I1,0
3.57608843537,0.211145124717,4,1,-1,4,'4/4',NC,I1,0
3.78723356009,0.210623582766,4,1,0,1,'4/4',Fj7,I1,0
3.99785714286,0.210623582766,4,1,0,2,'4/4',Fj7,I1,0
4.20848072562,0.210997732426,4,1,0,3,'4/4',Fj7,I1,0
4.41947845805,0.210997732426,4,1,0,4,'4/4',Fj7,I1,0
4.63047619048,0.196383219955,4,1,1,1,'4/4',E7alt,A1,1
4.82685941043,0.196383219955,4,1,1,2,'4/4',E7alt,A1,1
5.02324263039,0.213820861678,4,1,1,3,'4/4',E7alt,A1,1
5.23706349206,0.213820861678,4,1,1,4,'4/4',E7alt,A1,1
5.45088435374,0.208979591837,4,1,2,1,'4/4',E7alt,A1,1
5.65986394558,0.208979591837,4,1,2,2,'4/4',E7alt,A1,1
5.86884353741,0.220090702948,4,1,2,3,'4/4',E7alt,A1,1
6.08893424036,0.220090702948,4,1,2,4,'4/4',E7alt,A1,1
6.30902494331,0.195975056689,4,1,3,1,'4/4',Fj7,A1,1
6.505,0.195975056689,4,1,3,2,'4/4',Fj7,A1,1
6.70097505669,0.209421768707,4,1,3,3,'4/4',Fj7,A1,1
6.9103968254,0.209421768707,4,1,3,4,'4/4',Fj7,A1,1
7.1198185941,0.21753968254,4,1,4,1,'4/4',Fj7,A1,1
7.33735827664,0.21753968254,4,1,4,2,'4/4',Fj7,A1,1
7.55489795918,0.211065759637,4,1,4,3,'4/4',Fj7,A1,1
7.76596371882,0.211065759637,4,1,4,4,'4/4',Fj7,A1,1
7.97702947846,0.20574829932,4,1,5,1,'4/4',E7alt,A1,1
8.18277777778,0.20574829932,4,1,5,2,'4/4',E7alt,A1,1
8.3885260771,0.211099773243,4,1,5,3,'4/4',E7alt,A1,1
8.59962585034,0.211099773243,4,1,5,4,'4/4',E7alt,A1,1
8.81072562358,0.215975056689,4,1,6,1,'4/4',E7alt,A1,1
