onset,duration,period,division,bar,beat,signature,chord,form,chorus_id
0.818639455782,0.220408163265,4,1,-3,2,'4/4',D-7,I,0
1.03904761905,0.234421768707,4,1,-3,3,'4/4',D-7,I,0
1.27346938776,0.223106575964,4,1,-3,4,'4/4',D-7,I,0
1.49657596372,0.212358276644,4,1,-2,1,'4/4',D-7,I,0
1.70893424036,0.234603174603,4,1,-2,2,'4/4',D-7,I,0
1.94353741497,0.235646258503,4,1,-2,3,'4/4',D-7,I,0
2.17918367347,0.217120181406,4,1,-2,4,'4/4',D-7,I,0
2.39630385488,0.214172335601,4,1,-1,1,'4/4',D-7,I,0
2.61047619048,0.234421768707,4,1,-1,2,'4/4',D-7,I,0
2.84489795918,0.236507936508,4,1,-1,3,'4/4',D-7,I,0
3.08140589569,0.22335600907,4,1,-1,4,'4/4',D-7,I,0
3.30476190476,0.218866213152,4,1,0,1,'4/4',D-7,I,0
3.52362811791,0.22746031746,4,1,0,2,'4/4',D-7,I,0
3.75108843537,0.221927437642,4,1,0,3,'4/4',D-7,I,0
3.97301587302,0.222675736961,4,1,0,4,'4/4',D-7,I,0
4.19569160998,0.227709750567,4,1,1,1,'4/4',D-7,A1,1
4.42340136054,0.222925170068,4,1,1,2,'4/4',D-7,A1,1
4.64632653061,0.224058956916,4,1,1,3,'4/4',D-7,A1,1
4.87038548753,0.261224489796,4,1,1,4,'4/4',D-7,A1,1
5.13160997732,0.240680272109,4,1,2,1,'4/4',D-7,A1,1
5.37229024943,0.211315192744,4,1,2,2,'4/4',D-7,A1,1
5.58360544218,0.227210884354,4,1,2,3,'4/4',D-7,A1,1
5.81081632653,0.21179138322,4,1,2,4,'4/4',D-7,A1,1
6.02260770975,0.21716553288,4,1,3,1,'4/4',D-7,A1,1
6.23977324263,0.221179138322,4,1,3,2,'4/4',D-7,A1,1
6.46095238095,0.235918367347,4,1,3,3,'4/4',D-7,A1,1
6.6968707483,0.221950113379,4,1,3,4,'4/4',D-7,A1,1
6.91882086168,0.222993197279,4,1,4,1,'4/4',D-7,A1,1
7.14181405896,0.22306122449,4,1,4,2,'4/4',D-7,A1,1
7.36487528345,0.21589569161,4,1,4,3,'4/4',D-7,A1,1
7.58077097506,0.202630385488,4,1,4,4,'4/4',D-7,A1,1
7.78340136054,0.215850340136,4,1,5,1,'4/4',D-7,A1,1
7.99925170068,0.233673469388,4,1,5,2,'4/4',D-7,A1,1
8.23292517007,0.226167800454,4,1,5,3,'4/4',D-7,A1,1
8.45909297052,0.224603174603,4,1,5,4,'4/4',D-7,A1,1
8.68369614512,0.21977324263,4,1,6,1,'4/4',D-7,A1,1
8.90346938776,0.227868480726,4,1,6,2,'4/4',D-7,A1,1
9.13133786848,0.223401360544,4,1,6,3,'4/4',D-7,A1,1
9.35473922902,0.223945578231,4,1,6,4,'4/4',D-7,A1,1
9.57868480726,0.211519274376,4,1,7,1,'4/4',D-7,A1,1
9.79020408163,0.226689342404,4,1,7,2,'4/4',D-7,A1,1
10.016893424,0.226009070295,4,1,7,3,'4/4',D-7,A1,1
10.2429024943,0.212290249433,4,1,7,4,'4/4',D-7,A1,1
10.4551927438,0.216167800454,4,1,8,1,'4/4',D-7,A1,1
10.6713605442,0.215510204082,4,1,8,2,'4/4',D-7,A1,1
10.8868707483,0.212562358277,4,1,8,3,'4/4',D-7,A1,1
11.0994331066,0.229002267574,4,1,8,4,'4/4',D-7,A1,1
11.3284353741,0.229297052154,4,1,9,1,'4/4',D-7,A2,1
11.5577324263,0.231678004535,4,1,9,2,'4/4',D-7,A2,1
11.7894104308,0.215306122449,4,1,9,3,'4/4',D-7,A2,1
12.0047165533,0.233310657596,4,1,9,4,'4/4',D-7,A2,1
