onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
4.13750566893,0.0972335600907,4,2,0,4,2,0.248979591837,"""4/4""",58,62.987647616,1,1,-1,NC,I1,lick
4.37755102041,0.0897959183673,4,2,1,1,2,0.248979591837,"""4/4""",62,69.0297937715,1,0,1,Bb6,A1,lick
4.64081632653,0.1,4,2,1,2,2,0.255464852608,"""4/4""",65,70.4478166805,1,0,1,Bb6,A1,lick
5.22739229025,0.130612244898,4,1,2,1,1,0.252040816327,"""4/4""",63,68.8630304652,1,0,1,C-7,A1,#+lick
5.48775510204,0.0918367346939,4,1,2,2,1,0.237755102041,"""4/4""",67,70.6830049528,1,0,1,C-7,A1,#+lick
5.74839002268,0.111746031746,4,1,2,3,1,0.23335600907,"""4/4""",70,67.4003296309,1,0,1,F7,A1,#+lick
6.72507936508,0.133514739229,4,3,3,3,1,0.240816326531,"""4/4""",65,66.2936475564,2,1,1,G-7,A1,lick
6.88907029478,0.0696598639456,4,3,3,3,3,0.240816326531,"""4/4""",67,64.9721201857,2,0,1,G-7,A1,lick
7.21428571429,0.161224489796,4,3,4,1,1,0.241836734694,"""4/4""",63,68.1118076382,2,0,1,C-7,A1,lick
7.38367346939,0.0714285714286,4,3,4,1,3,0.241836734694,"""4/4""",65,69.3014042753,2,0,1,C-7,A1,lick
7.71836734694,0.157142857143,4,3,4,3,1,0.254739229025,"""4/4""",61,65.6220298159,2,0,1,F7,A1,lick
7.87959183673,0.0816326530612,4,3,4,3,3,0.254739229025,"""4/4""",63,64.2617323502,2,0,1,F7,A1,lick
9.40843537415,0.119002267574,4,2,6,2,1,0.249614512472,"""4/4""",69,69.2705522763,3,1,1,Eb7,A1,lick
9.53759637188,0.0885260770975,4,2,6,2,2,0.249614512472,"""4/4""",68,69.4449660119,3,0,1,Eb7,A1,lick
9.63628117914,0.0624036281179,4,3,6,3,1,0.258321995465,"""4/4""",67,68.0846447994,3,0,1,Eb7,A1,lick
9.70408163265,0.0591836734694,4,3,6,3,2,0.258321995465,"""4/4""",66,67.9308858352,3,0,1,Ab7,A1,lick
9.80752834467,0.103038548753,4,3,6,3,3,0.258321995465,"""4/4""",61,68.5953530639,3,0,1,Ab7,A1,lick
9.93265306122,0.134693877551,4,2,6,4,1,0.257052154195,"""4/4""",57,63.8974596576,3,0,1,Ab7,A1,lick
10.0693877551,0.126530612245,4,2,6,4,2,0.257052154195,"""4/4""",54,64.1212848257,3,0,1,Ab7,A1,lick
10.2091836735,0.344897959184,4,1,7,1,1,0.234693877551,"""4/4""",53,54.8163239131,3,0,1,D-7,A1,lick
10.5979591837,0.157142857143,4,4,7,2,4,0.244897959184,"""4/4""",55,65.7245067862,3,0,1,D-7,A1,lick
11.1897959184,0.0632653061224,4,4,8,1,2,0.245623582766,"""4/4""",54,69.7848091292,3,0,1,C-7,A1,lick
