onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
4.93469387755,0.0979591836735,4,2,1,2,2,0.196383219955,"""4/4""",67,64.3658562253,1,1,1,E7alt,A1,lick
5.04081632653,0.163265306122,4,1,1,3,1,0.213820861678,"""4/4""",68,62.7292836036,1,0,1,E7alt,A1,lick
5.38367346939,0.195918367347,4,2,1,4,2,0.213820861678,"""4/4""",67,67.8247112267,1,0,1,E7alt,A1,lick
5.61224489796,0.187755102041,4,4,2,1,4,0.208979591837,"""4/4""",66,58.6988749517,1,0,1,E7alt,A1,lick
5.80408163265,0.0489795918367,4,2,2,2,2,0.208979591837,"""4/4""",64,57.7604572172,1,0,1,E7alt,A1,lick
5.8693877551,0.130612244898,4,4,2,3,1,0.220090702948,"""4/4""",65,59.9204885857,1,0,1,E7alt,A1,lick
6.05306122449,0.273469387755,4,4,2,3,4,0.220090702948,"""4/4""",67,65.8650258065,1,0,1,E7alt,A1,lick
6.68734693878,0.133514739229,4,1,3,3,1,0.209421768707,"""4/4""",65,48.7973620778,2,1,1,Fj7,A1,#lick
6.93469387755,0.159183673469,4,1,3,4,1,0.209421768707,"""4/4""",67,68.5935319488,2,0,1,Fj7,A1,#lick
7.10612244898,0.14693877551,4,3,4,1,1,0.21753968254,"""4/4""",66,63.181121384,2,0,1,Fj7,A1,#lick
7.2693877551,0.191836734694,4,3,4,1,3,0.21753968254,"""4/4""",67,62.9917601431,2,0,1,Fj7,A1,#lick
7.4693877551,0.0857142857143,4,2,4,2,2,0.21753968254,"""4/4""",64,54.5090086812,2,0,1,Fj7,A1,#lick
7.57142857143,0.0734693877551,4,2,4,3,1,0.211065759637,"""4/4""",65,68.0903436887,2,0,1,Fj7,A1,#lick
7.67755102041,0.0938775510204,4,2,4,3,2,0.211065759637,"""4/4""",67,62.4863555909,2,0,1,Fj7,A1,#lick
7.88979591837,0.0979591836735,4,2,4,4,2,0.211065759637,"""4/4""",68,63.0274879372,2,0,1,Fj7,A1,#lick
8.07346938776,0.0979591836735,4,2,5,1,2,0.20574829932,"""4/4""",64,64.8129709225,2,0,1,E7alt,A1,#lick
8.29795918367,0.155102040816,4,2,5,2,2,0.20574829932,"""4/4""",67,69.9218579905,2,0,1,E7alt,A1,#lick
8.4693877551,0.138775510204,4,2,5,3,2,0.211099773243,"""4/4""",66,62.971709576,2,0,1,E7alt,A1,#lick
8.62040816327,0.0897959183673,4,2,5,4,1,0.211099773243,"""4/4""",67,61.8604173366,2,0,1,E7alt,A1,#lick
8.71020408163,0.10612244898,4,2,5,4,2,0.211099773243,"""4/4""",64,56.4354648288,2,0,1,E7alt,A1,#lick
8.82358276644,0.0725623582766,4,3,6,1,1,0.215975056689,"""4/4""",65,62.768061391,2,0,1,E7alt,A1,#lick
8.96734693878,0.367346938776,4,3,6,1,3,0.215975056689,"""4/4""",67,65.0884082163,2,0,1,E7alt,A1,#lick
9.86530612245,0.114285714286,4,2,7,2,1,0.20612244898,"""4/4""",63,62.3415506728,3,1,1,Ebj7911#,A1,line_w
9.98367346939,0.0816326530612,4,2,7,2,2,0.20612244898,"""4/4""",62,61.0899508649,3,0,1,Ebj7911#,A1,line_w
10.0734693878,0.0877551020408,4,2,7,3,1,0.219909297052,"""4/4""",63,64.5385929899,3,0,1,Ebj7911#,A1,line_w
10.1632653061,0.10612244898,4,2,7,3,2,0.219909297052,"""4/4""",65,62.2733103502,3,0,1,Ebj7911#,A1,line_w
10.2693877551,0.114285714286,4,2,7,4,1,0.219909297052,"""4/4""",67,65.4720401288,3,0,1,Ebj7911#,A1,line_w
