onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
14.53569161,0.14693877551,4,2,2,2,1,0.49977324263,"""4/4""",68,66.3624942877,1,1,1,F79#,A1,melody
14.7102040816,0.751020408163,4,2,2,2,2,0.49977324263,"""4/4""",69,65.9110683704,1,0,1,F79#,A1,melody
15.493877551,0.620408163265,4,1,2,4,1,0.523265306122,"""4/4""",68,68.8973909102,1,0,1,F79#,A1,melody
16.1469387755,1.09387755102,4,1,3,1,1,0.511609977324,"""4/4""",69,63.6998372135,1,0,1,F79#,A1,melody
17.3220861678,0.754648526077,4,2,3,3,2,0.491678004535,"""4/4""",68,70.2370435546,1,0,1,F79#,A1,melody
18.0767346939,0.232199546485,4,2,4,1,1,0.520861678005,"""4/4""",69,71.6427402221,1,0,1,F79#,A1,melody
18.3437641723,0.16253968254,4,2,4,1,2,0.520861678005,"""4/4""",67,63.5586898624,1,0,1,F79#,A1,melody
18.6530612245,0.669387755102,4,1,4,2,1,0.505034013605,"""4/4""",65,69.149346925,1,0,1,F79#,A1,melody
19.3422222222,1.49768707483,4,2,4,3,2,0.521972789116,"""4/4""",65,56.7504994691,1,0,1,F79#,A1,melody
22.7591836735,0.759183673469,4,1,6,2,1,0.520158730159,"""4/4""",71,74.6275309299,2,1,1,F79#,A1,#melody
23.5510204082,1.72244897959,4,2,6,3,2,0.51612244898,"""4/4""",70,73.779678826,2,0,1,F79#,A1,#melody
25.3142857143,0.228571428571,4,2,7,3,1,0.522426303855,"""4/4""",69,72.8421095259,2,0,1,F79#,A1,#melody
25.5591836735,0.228571428571,4,2,7,3,2,0.522426303855,"""4/4""",68,70.3668283033,2,0,1,F79#,A1,#melody
25.8204081633,0.481632653061,4,1,7,4,1,0.507959183673,"""4/4""",69,72.0886948921,2,0,1,F79#,A1,#melody
26.3020408163,0.25306122449,4,2,8,1,1,0.508662131519,"""4/4""",68,68.2217818911,2,0,1,F79#,A1,#melody
26.587755102,0.710204081633,4,2,8,1,2,0.508662131519,"""4/4""",69,62.9589389828,2,0,1,F79#,A1,#melody
30.9142857143,0.726530612245,4,1,10,2,1,0.500498866213,"""4/4""",70,73.7929524703,3,1,1,F79#,A1,void->lick
31.6816326531,0.0734693877551,4,4,10,3,3,0.496394557823,"""4/4""",68,66.2304206307,3,0,1,F79#,A1,void->lick
31.7714285714,0.685714285714,4,4,10,3,4,0.496394557823,"""4/4""",71,67.818106039,3,0,1,F79#,A1,void->lick
32.9224489796,0.791836734694,4,1,11,2,1,0.503968253968,"""4/4""",68,66.6319246779,3,0,1,F79#,A1,#lick
33.7551020408,1.37142857143,4,2,11,3,2,0.511632653061,"""4/4""",69,68.8644181791,3,0,1,F79#,A1,#lick
35.3988208617,0.0928798185941,4,4,12,2,4,0.51179138322,"""4/4""",68,61.6004434608,3,0,1,F79#,A1,#lick
35.5346938776,0.465306122449,4,1,12,3,1,0.494399092971,"""4/4""",69,72.14614486,3,0,1,F79#,A1,#lick
36.0642857143,0.116326530612,4,4,12,4,2,0.51664399093,"""4/4""",69,72.9273873545,3,0,1,F79#,A1,#lick
36.1959183673,0.604081632653,4,4,12,4,3,0.51664399093,"""4/4""",70,73.0766698042,3,0,1,F79#,A1,#lick
36.8163265306,0.930612244898,4,2,13,1,2,0.487619047619,"""4/4""",68,64.476215323,3,0,1,F79#,A1,#lick
39.5836734694,0.29387755102,4,4,14,3,1,0.512811791383,"""4/4""",68,74.5938304058,4,1,1,F79#,A1,#lick
39.9755102041,0.538775510204,4,4,14,3,4,0.512811791383,"""4/4""",70,72.6538909299,4,0,1,F79#,A1,#lick
40.5142857143,2.26757369615e-05,4,4,14,4,4,0.526281179138,"""4/4""",70,,4,0,1,F79#,A1,#lick
41.1428571429,0.832653061224,4,1,15,2,1,0.535646258503,"""4/4""",71,73.0479494829,4,0,1,F79#,A1,#lick
42.0,0.416326530612,4,2,15,3,2,0.491950113379,"""4/4""",72,74.2450917444,4,0,1,F79#,A1,#lick
