onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
3.45396825397,0.156734693878,4,2,1,3,1,0.362675736961,"""4/4""",62,61.5938781532,1,1,1,Bb7,A1,theme:t1
3.61070294785,0.249614512472,4,2,1,3,2,0.362675736961,"""4/4""",62,69.9384850505,1,0,1,Bb7,A1,theme:t1
3.86031746032,0.307664399093,4,1,1,4,1,0.341224489796,"""4/4""",58,61.5084902179,1,0,1,Bb7,A1,theme:t1
4.17959183673,0.325079365079,4,1,2,1,1,0.35306122449,"""4/4""",62,69.1669220098,1,0,1,Bb7,A1,theme:t1
4.50467120181,0.795283446712,4,1,2,2,1,0.342653061224,"""4/4""",58,67.5846928485,1,0,1,Bb7,A1,theme:t1
5.52054421769,0.232199546485,4,3,3,1,1,0.337800453515,"""4/4""",62,73.5584624255,2,1,1,Bb7,A1,#theme:t1
5.75854875283,0.238004535147,4,3,3,1,3,0.337800453515,"""4/4""",58,68.7090871064,2,0,1,Bb7,A1,#theme:t1
5.99655328798,0.208979591837,4,2,3,2,2,0.342199546485,"""4/4""",58,65.8254616595,2,0,1,Bb7,A1,#theme:t1
6.20553287982,0.255419501134,4,3,3,3,1,0.349455782313,"""4/4""",62,71.7919032733,2,0,1,Bb7,A1,#theme:t1
6.46095238095,0.0928798185941,4,3,3,3,3,0.349455782313,"""4/4""",58,70.3503975469,2,0,1,Bb7,A1,#theme:t1
6.55383219955,0.133514739229,4,2,3,4,1,0.327823129252,"""4/4""",58,67.1949398077,2,0,1,Bb7,A1,#theme:t1
6.68734693878,0.139319727891,4,2,3,4,2,0.327823129252,"""4/4""",58,62.3792159513,2,0,1,Bb7,A1,#theme:t1
7.79591836735,0.082335600907,4,2,4,3,2,0.336235827664,"""4/4""",53,59.6772985205,3,1,1,Bb7,A1,lick
7.9412244898,0.179954648526,4,3,4,4,1,0.324875283447,"""4/4""",58,63.5052198385,3,0,1,Bb7,A1,lick
8.15600907029,0.255419501134,4,3,4,4,3,0.324875283447,"""4/4""",61,74.5086511981,3,0,1,Bb7,A1,lick
8.41142857143,0.203174603175,4,2,5,1,2,0.333832199546,"""4/4""",61,74.3428355338,3,0,1,Eb7,A1,lick
8.67845804989,0.185759637188,4,1,5,2,1,0.339727891156,"""4/4""",58,68.3301319483,3,0,1,Eb7,A1,lick
9.67691609977,0.655963718821,4,1,6,1,1,0.361496598639,"""4/4""",65,69.7748126547,4,1,1,Eb7,A1,##lick
10.392154195,0.119002267574,4,3,6,3,2,0.32283446712,"""4/4""",64,63.8605289753,4,0,1,Eb7,A1,##lick
10.5111564626,0.105034013605,4,3,6,3,3,0.32283446712,"""4/4""",63,64.9150404232,4,0,1,Eb7,A1,##lick
10.6161904762,0.08820861678,4,4,6,4,1,0.350453514739,"""4/4""",61,66.4280043066,4,0,1,Eb7,A1,##lick
10.704399093,0.319274376417,4,4,6,4,2,0.350453514739,"""4/4""",58,67.1555045842,4,0,1,Eb7,A1,##lick
11.0631519274,0.204353741497,4,1,7,1,1,0.347528344671,"""4/4""",62,61.4684865862,4,0,1,Bb7,A1,##lick
11.3546031746,0.301859410431,4,1,7,2,1,0.342698412698,"""4/4""",58,66.7358270922,4,0,1,Bb7,A1,##lick
12.9457142857,0.0759637188209,4,2,8,2,2,0.34619047619,"""4/4""",57,62.1603033243,5,1,1,Bb7,A1,line_w_asdl
13.0785941043,0.179954648526,4,2,8,3,1,0.335056689342,"""4/4""",58,61.8072202125,5,0,1,Bb7,A1,line_w_asdl
13.2585941043,0.16253968254,4,2,8,3,2,0.335056689342,"""4/4""",62,70.332355098,5,0,1,Bb7,A1,line_w_asdl
13.4385034014,0.145124716553,4,2,8,4,1,0.355963718821,"""4/4""",65,69.4630635584,5,0,1,Bb7,A1,line_w_asdl
13.62430839,0.168344671202,4,2,8,4,2,0.355963718821,"""4/4""",67,69.9743688595,5,0,1,Bb7,A1,line_w_asdl
13.7926984127,0.168299319728,4,2,9,1,1,0.350249433107,"""4/4""",69,69.4618956705,5,0,1,C-7,A1,line_w_asdl
13.9609977324,0.185759637188,4,2,9,1,2,0.350249433107,"""4/4""",70,67.1434844654,5,0,1,C-7,A1,line_w_asdl
14.1468027211,0.150929705215,4,2,9,2,1,0.353650793651,"""4/4""",67,67.6816552067,5,0,1,C-7,A1,line_w_asdl
14.3324943311,0.145102040816,4,2,9,2,2,0.353650793651,"""4/4""",63,69.2344180541,5,0,1,C-7,A1,line_w_asdl
14.4775963719,0.16253968254,4,2,9,3,1,0.336780045351,"""4/4""",62,67.8497629399,5,0,1,C-7,A1,line_w_asdl
14.6575963719,0.121904761905,4,2,9,3,2,0.336780045351,"""4/4""",60,71.4766940602,5,0,1,C-7,A1,line_w_asdl
14.8200907029,0.16253968254,4,2,9,4,1,0.328503401361,"""4/4""",65,67.9848091228,5,0,1,C-7,A1,line_w_asdl
14.9826984127,0.150929705215,4,2,9,4,2,0.328503401361,"""4/4""",62,69.7188392788,5,0,1,C-7,A1,line_w_asdl
15.1626077098,0.121904761905,4,2,10,1,1,0.351156462585,"""4/4""",63,70.4639454252,5,0,1,F7,A1,line_w_asdl
15.3330839002,0.145464852608,4,2,10,1,2,0.351156462585,"""4/4""",58,66.5264055785,5,0,1,F7,A1,line_w_asdl
15.4785487528,0.212108843537,4,3,10,2,1,0.34253968254,"""4/4""",55,68.6256732834,5,0,1,F7,A1,line_w_asdl
15.6906575964,0.0966213151927,4,3,10,2,3,0.34253968254,"""4/4""",53,64.7721341204,5,0,1,F7,A1,line_w_asdl
15.8070068027,0.336689342404,4,1,10,3,1,0.335124716553,"""4/4""",61,71.5722466571,5,0,1,F7,A1,line_w_asdl
16.1585714286,0.174195011338,4,2,10,4,1,0.327029478458,"""4/4""",57,68.3889133415,5,0,1,F7,A1,line_w_asdl
16.3547845805,0.102176870748,4,2,10,4,2,0.327029478458,"""4/4""",53,69.7527173757,5,0,1,F7,A1,line_w_asdl
16.4861904762,0.179954648526,4,3,11,1,1,0.333718820862,"""4/4""",60,67.5111379389,5,0,1,Bb7,A1,line_w_asdl
16.7009977324,0.149455782313,4,3,11,1,3,0.333718820862,"""4/4""",57,67.5546058624,5,0,1,Bb7,A1,line_w_asdl
16.8504535147,0.177210884354,4,2,11,2,1,0.345827664399,"""4/4""",53,69.3278403378,5,0,1,Bb7,A1,line_w_asdl
17.0276643991,0.136009070295,4,2,11,2,2,0.345827664399,"""4/4""",50,59.638351925,5,0,1,Bb7,A1,line_w_asdl
17.1712018141,0.179909297052,4,2,11,3,1,0.329229024943,"""4/4""",55,70.9671229101,5,0,1,Bb7,A1,line_w_asdl
17.3511111111,0.0754648526077,4,2,11,3,2,0.329229024943,"""4/4""",55,65.9663384439,5,0,1,Bb7,A1,line_w_asdl
18.4250113379,0.104489795918,4,4,12,2,4,0.339886621315,"""4/4""",53,70.5407566379,6,1,1,Bb7,A1,lick
18.5469387755,0.0999319727891,4,1,12,3,1,0.34947845805,"""4/4""",46,57.6505920839,6,0,1,Bb7,A1,lick
18.8894104308,0.145124716553,4,1,12,4,1,0.321088435374,"""4/4""",58,67.0102994669,6,0,1,Bb7,A1,lick
19.1331972789,0.0638548752834,4,4,13,1,1,0.362721088435,"""4/4""",62,67.6765127245,6,0,1,Bb7,A1,lick
19.1970975057,0.261201814059,4,4,13,1,2,0.362721088435,"""4/4""",65,72.2222781892,6,0,2,Bb7,A1,lick
19.4582993197,0.0768707482993,4,4,13,1,4,0.362721088435,"""4/4""",65,74.6151117564,6,0,2,Bb7,A1,lick
19.535170068,0.122675736961,4,3,13,2,1,0.338390022676,"""4/4""",65,65.4611450361,6,0,2,Bb7,A1,lick
19.7485941043,0.179954648526,4,3,13,2,3,0.338390022676,"""4/4""",62,74.8521587786,6,0,2,Bb7,A1,lick
19.9982086168,0.197369614512,4,2,13,3,2,0.342789115646,"""4/4""",58,71.4557033448,6,0,2,Bb7,A1,lick
