onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
4.45306122449,0.094693877551,4,4,-1,3,1,0.228628117914,"""4/4""",66,53.7621639427,1,1,-1,NC,I1,line_w
4.56734693878,0.0726530612245,4,4,-1,3,3,0.228628117914,"""4/4""",67,55.672670229,1,0,-1,NC,I1,line_w
4.64,0.112653061224,4,4,-1,3,4,0.228628117914,"""4/4""",71,60.8258152694,1,0,-1,NC,I1,line_w
4.76408163265,0.0897959183673,4,4,-1,4,2,0.228628117914,"""4/4""",74,59.2770744272,1,0,-1,NC,I1,line_w
4.87183673469,0.111020408163,4,4,-1,4,4,0.228628117914,"""4/4""",78,60.0297804237,1,0,-1,NC,I1,line_w
5.00408163265,0.109387755102,4,2,0,1,2,0.214229024943,"""4/4""",79,60.0339482757,1,0,-1,NC,I1,line_w
5.12,0.112653061224,4,2,0,2,1,0.214229024943,"""4/4""",78,57.0460307584,1,0,-1,NC,I1,line_w
5.23428571429,0.0897959183673,4,2,0,2,2,0.214229024943,"""4/4""",76,52.9640619076,1,0,-1,NC,I1,line_w
5.33714285714,0.0848979591837,4,2,0,3,1,0.208163265306,"""4/4""",74,62.4793129214,1,0,-1,NC,I1,line_w
5.44,0.122448979592,4,2,0,3,2,0.208163265306,"""4/4""",71,64.4035319885,1,0,-1,NC,I1,line_w
5.56734693878,0.0489795918367,4,3,0,4,1,0.208163265306,"""4/4""",72,60.1421548993,1,0,-1,NC,I1,line_w
5.62040816327,0.0448979591837,4,3,0,4,2,0.208163265306,"""4/4""",74,61.1681419886,1,0,-1,NC,I1,line_w
5.68816326531,0.0669387755102,4,3,0,4,3,0.208163265306,"""4/4""",72,60.6623177059,1,0,-1,NC,I1,line_w
5.76,0.0930612244898,4,2,1,1,1,0.220408163265,"""4/4""",71,62.943107889,1,0,-1,NC,I1,line_w
5.89387755102,0.0734693877551,4,2,1,1,2,0.220408163265,"""4/4""",69,62.1647725963,1,0,1,Gj7,A1,line_w
5.97551020408,0.0938775510204,4,4,1,2,1,0.220408163265,"""4/4""",68,62.0604366516,1,0,1,Gj7,A1,line_w
6.07346938776,0.102040816327,4,4,1,2,2,0.220408163265,"""4/4""",66,47.8749632794,1,0,1,Gj7,A1,line_w
6.18367346939,0.10612244898,4,4,1,2,4,0.220408163265,"""4/4""",67,44.4749206575,1,0,1,Gj7,A1,line_w
6.32448979592,0.0877551020408,4,2,1,3,2,0.220408163265,"""4/4""",69,61.3552768502,1,0,1,Gj7,A1,line_w
6.41795918367,0.117551020408,4,4,1,4,1,0.220408163265,"""4/4""",71,53.382002986,1,0,1,Gj7,A1,line_w
6.54285714286,0.0632653061224,4,4,1,4,3,0.220408163265,"""4/4""",72,56.5324781453,1,0,1,Gj7,A1,line_w
6.61428571429,0.0959183673469,4,4,1,4,4,0.220408163265,"""4/4""",74,63.8943029381,1,0,1,Gj7,A1,line_w
6.73469387755,0.1,4,2,2,1,2,0.210204081633,"""4/4""",72,57.1021081671,1,0,1,G6,A1,line_w
6.83918367347,0.0751020408163,4,2,2,2,1,0.210204081633,"""4/4""",71,56.2132701257,1,0,1,G6,A1,line_w
6.94897959184,0.102040816327,4,2,2,2,2,0.210204081633,"""4/4""",69,63.9537864849,1,0,1,G6,A1,line_w
7.05306122449,0.0832653061224,4,2,2,3,1,0.218367346939,"""4/4""",68,61.8801928953,1,0,1,G6,A1,line_w
7.20408163265,0.0795918367347,4,2,2,3,2,0.218367346939,"""4/4""",66,51.1793202853,1,0,1,G6,A1,line_w
7.28653061224,0.0685714285714,4,2,2,4,1,0.218367346939,"""4/4""",67,47.8747623349,1,0,1,G6,A1,line_w
7.39265306122,0.0881632653061,4,2,2,4,2,0.218367346939,"""4/4""",69,59.6859150368,1,0,1,G6,A1,line_w
7.50408163265,0.0795918367347,4,2,3,1,1,0.216371882086,"""4/4""",71,47.7429086614,1,0,1,G6,A1,line_w
7.60326530612,0.0914285714286,4,2,3,1,2,0.216371882086,"""4/4""",72,58.3782917216,1,0,1,Gj7,A1,line_w
7.70448979592,0.101224489796,4,2,3,2,1,0.216371882086,"""4/4""",74,60.2428366061,1,0,1,Gj7,A1,line_w
7.82857142857,0.0897959183673,4,2,3,2,2,0.216371882086,"""4/4""",76,61.9337343252,1,0,1,Gj7,A1,line_w
7.94612244898,0.114285714286,4,1,3,3,1,0.220408163265,"""4/4""",78,53.0443077808,1,0,1,Gj7,A1,line_w
8.14040816327,0.10612244898,4,2,3,4,1,0.220408163265,"""4/4""",81,59.0294419647,1,0,1,Gj7,A1,~lick
8.26530612245,0.0979591836735,4,2,3,4,2,0.220408163265,"""4/4""",78,55.7980153996,1,0,1,Gj7,A1,~lick
8.37714285714,0.115918367347,4,1,4,1,1,0.200589569161,"""4/4""",79,50.7306463868,1,0,1,Gj7,A1,~lick
8.57959183673,0.115918367347,4,1,4,2,1,0.200589569161,"""4/4""",74,51.6807309809,1,0,1,G6,A1,~lick
8.83469387755,0.161224489796,4,1,4,3,1,0.207551020408,"""4/4""",72,62.705975831,1,0,1,G6,A1,~lick
9.00244897959,0.102857142857,4,1,4,4,1,0.207551020408,"""4/4""",69,60.9344309045,1,0,1,G6,A1,~lick
9.23673469388,0.167346938776,4,1,5,1,1,0.214535147392,"""4/4""",70,64.666832582,1,0,1,G-7,A1,~lick
9.4187755102,0.142040816327,4,1,5,2,1,0.214535147392,"""4/4""",66,47.444029336,1,0,1,G-7,A1,~lick
