onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_max,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
3.08979591837,0.14693877551,4,6,0,4,4,0.376757369615,"""4/4""",67,0.685381764037,63.6287584737,1,1,-1,NC,I1,lick
3.23673469388,0.142857142857,4,6,0,4,6,0.376757369615,"""4/4""",69,0.677609873759,68.0287287719,1,0,-1,NC,I1,lick
3.6612244898,0.191836734694,4,1,1,2,1,0.402517006803,"""4/4""",69,0.713788399069,65.108110985,1,0,1,F,A1,lick
4.0612244898,0.391836734694,4,1,1,3,1,0.412358276644,"""4/4""",69,0.670430896987,54.5726457834,1,0,1,F,A1,lick
5.07142857143,0.130612244898,4,2,2,1,2,0.387074829932,"""4/4""",72,0.832875226307,67.2211324281,2,1,1,C,A1,lick
5.22857142857,0.15306122449,4,2,2,2,1,0.387528344671,"""4/4""",74,0.786682312999,67.7228595888,2,0,1,C,A1,lick
5.47346938776,0.155102040816,4,2,2,2,2,0.387528344671,"""4/4""",76,0.999969528112,66.7963061974,2,0,1,C,A1,lick
5.63673469388,0.118367346939,4,6,2,3,1,0.400544217687,"""4/4""",74,0.657207132177,66.9209426526,2,0,1,C,A1,lick
5.85306122449,0.140816326531,4,6,2,3,4,0.400544217687,"""4/4""",72,0.833370481639,68.8377178435,2,0,1,C,A1,lick
5.99387755102,0.151020408163,4,6,2,3,6,0.400544217687,"""4/4""",67,0.427048937484,61.4615747746,2,0,1,C,A1,lick
6.26326530612,0.144897959184,4,2,2,4,2,0.400544217687,"""4/4""",68,0.658972069693,67.3230835859,2,0,1,C,A1,lick
6.42244897959,0.110204081633,4,3,3,1,1,0.377324263039,"""4/4""",69,0.688067719482,68.401891739,2,0,1,C,A1,lick
6.5387755102,0.122448979592,4,3,3,1,2,0.377324263039,"""4/4""",72,0.745664866371,64.5658563161,2,0,1,F,A1,lick
6.67346938776,0.10612244898,4,3,3,1,3,0.377324263039,"""4/4""",69,0.0661311508672,56.8119793553,2,0,1,F,A1,lick
6.78571428571,0.140816326531,4,3,3,2,1,0.397641723356,"""4/4""",72,0.860376349971,68.0037044649,2,0,1,F,A1,lick
