onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_max,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
7.6693877551,0.30612244898,4,3,1,2,1,0.497641723356,"""4/4""",67,0.932959701527,71.3687497309,1,1,1,Bb7,A1,lick
8.00816326531,0.571428571429,4,3,1,2,3,0.497641723356,"""4/4""",68,0.911998924445,60.6735347669,1,0,1,Bb7,A1,lick
8.70204081633,0.248979591837,4,3,1,4,1,0.519523809524,"""4/4""",65,0.937717593602,71.8017631466,1,0,1,Bb7,A1,lick
9.02857142857,0.167346938776,4,3,1,4,3,0.519523809524,"""4/4""",62,1.03425705998,72.8909425459,1,0,1,Bb7,A1,lick
9.22040816327,0.142857142857,4,3,2,1,1,0.486462585034,"""4/4""",61,0.765578842372,69.482204882,1,0,1,Eb7,A1,lick
9.4,0.130612244898,4,3,2,1,2,0.486462585034,"""4/4""",63,0.784519730223,71.4432440913,1,0,1,Eb7,A1,lick
9.54285714286,0.118367346939,4,3,2,1,3,0.486462585034,"""4/4""",60,0.630612338625,68.1473686278,1,0,1,Eb7,A1,lick
9.69433106576,0.40925170068,4,1,2,2,1,0.490952380952,"""4/4""",58,0.240751323918,57.8498514785,1,0,1,Eb7,A1,lick
11.5316099773,0.185759637188,4,2,3,1,2,0.511632653061,"""4/4""",62,1.05398577675,75.0489738724,2,1,1,Ab6,A1,lick
11.7347845805,0.223492063492,4,2,3,2,1,0.51612244898,"""4/4""",63,1.02125304506,75.5869669359,2,0,1,Ab6,A1,lick
12.0076190476,0.238004535147,4,2,3,2,2,0.51612244898,"""4/4""",66,0.774380078958,67.5044816189,2,0,1,Ab6,A1,lick
12.379138322,0.165442176871,4,3,3,3,2,0.515850340136,"""4/4""",66,0.750998145842,71.6229419848,2,0,1,Ab6,A1,lick
12.5794104308,0.142222222222,4,3,3,3,3,0.515850340136,"""4/4""",67,0.790901843226,66.6648645079,2,0,1,Ab6,A1,lick
12.7941950113,0.200272108844,4,2,3,4,1,0.520861678005,"""4/4""",65,0.551648979162,65.4282364346,2,0,1,Ab6,A1,lick
13.0591836735,0.16253968254,4,2,3,4,2,0.520861678005,"""4/4""",63,0.614099836136,66.8515083543,2,0,1,Ab6,A1,lick
13.238276644,0.124807256236,4,6,4,1,1,0.509455782313,"""4/4""",68,0.746257330065,69.4385907966,2,0,1,Ab6,A1,lick
13.4240362812,0.16253968254,4,6,4,1,3,0.509455782313,"""4/4""",65,0.442434922035,63.7461751625,2,0,1,Ab6,A1,lick
13.6794557823,0.246712018141,4,6,4,1,6,0.509455782313,"""4/4""",59,0.43851862665,62.1830367645,2,0,1,Ab6,A1,lick
13.9551927438,0.446984126984,4,2,4,2,2,0.501156462585,"""4/4""",60,-0.0188332088925,53.047475573,2,0,1,Ab6,A1,lick
15.606122449,0.291836734694,4,2,5,1,2,0.521700680272,"""4/4""",63,0.879177925581,71.9232779253,3,1,1,Eb-7,A1,lick
15.906122449,0.202040816327,4,4,5,2,2,0.515850340136,"""4/4""",65,0.822932182304,67.724046408,3,0,1,Eb-7,A1,lick
