onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_max,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
6.55510204082,0.138775510204,4,4,0,3,4,1.18149659864,"""4/4""",53,-0.880970794452,51.4233538317,1,1,-1,Ab,I1,lick
6.69387755102,0.179591836735,4,6,0,4,1,1.22961451247,"""4/4""",56,-0.680584126506,54.8990897022,1,0,-1,Ab,I1,lick
6.91428571429,0.179591836735,4,6,0,4,2,1.22961451247,"""4/4""",58,-0.236000917402,58.4929810513,1,0,-1,Ab,I1,lick
7.17551020408,0.130612244898,4,6,0,4,3,1.22961451247,"""4/4""",60,-0.160986630585,60.6976172786,1,0,-1,Ab,I1,lick
7.34693877551,0.14693877551,4,6,0,4,4,1.22961451247,"""4/4""",63,0.65224447536,68.4711669412,1,0,-1,Ab,I1,lick
7.52653061224,0.163265306122,4,6,0,4,5,1.22961451247,"""4/4""",65,0.341876767004,65.9702329758,1,0,-1,Ab,I1,lick
7.74693877551,0.122448979592,4,6,0,4,6,1.22961451247,"""4/4""",68,0.371145111027,66.4721485978,1,0,-1,Ab,I1,lick
7.90204081633,0.122448979592,4,4,1,1,1,1.23761904762,"""4/4""",70,0.0729350295415,49.8287443648,1,0,-1,Ab,I1,lick
8.03265306122,1.8693877551,4,4,1,1,2,1.23761904762,"""4/4""",72,0.426318705303,63.411963794,1,0,1,Ab,A1,lick
9.94285714286,1.66530612245,4,2,1,2,2,1.27464852608,"""4/4""",70,0.325083463189,63.37641274,1,0,1,Ab,A1,lick
12.9795918367,0.0897959183673,4,6,2,1,2,1.23337868481,"""4/4""",60,0.316215138664,64.9222278008,2,1,1,Bb/Ab,A1,lick
13.0857142857,0.29387755102,4,6,2,1,3,1.23337868481,"""4/4""",62,0.778642448221,69.2632908534,2,0,1,Bb/Ab,A1,lick
13.387755102,0.228571428571,4,6,2,1,4,1.23337868481,"""4/4""",65,0.603643786284,68.0256802381,2,0,1,Bb/Ab,A1,lick
13.787755102,0.0816326530612,4,6,2,1,5,1.23337868481,"""4/4""",72,-0.0921981161322,58.1426535597,2,0,1,Bb/Ab,A1,lick
13.9020408163,0.155102040816,4,6,2,1,6,1.23337868481,"""4/4""",74,0.356399881972,64.1016801394,2,0,1,Bb/Ab,A1,lick
14.0734693878,0.171428571429,4,4,2,2,1,1.27274376417,"""4/4""",72,0.534480021129,66.9459222351,2,0,1,Bb/Ab,A1,lick
14.293877551,1.09387755102,4,4,2,2,2,1.27274376417,"""4/4""",70,0.491777252744,66.2415904364,2,0,1,Bb/Ab,A1,lick
16.3874829932,0.0979591836735,4,12,2,3,11,1.17551020408,"""4/4""",67,-0.000135812899084,57.6405023522,3,1,1,C/Ab,A1,lick
16.4979591837,0.138775510204,4,12,2,3,12,1.17551020408,"""4/4""",68,0.508727815547,66.7377046445,3,0,1,C/Ab,A1,lick
16.6530612245,0.530612244898,4,4,2,4,1,1.23265306122,"""4/4""",67,0.583642579879,66.4608106993,3,0,1,C/Ab,A1,lick
17.1836734694,0.367346938776,4,4,2,4,3,1.23265306122,"""4/4""",63,0.740126383299,68.8454802991,3,0,1,C/Ab,A1,lick
