onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
3.97206349206,0.378775510204,4,2,1,2,2,0.54693877551,"""4/4""",55,-66.2335977453,1,1,1,G-7,A1,lick
4.38566893424,0.101587301587,4,6,1,3,3,0.555102040816,"""4/4""",55,-66.2335977453,1,0,1,G-7,A1,lick
4.50612244898,0.0957823129252,4,6,1,3,4,0.555102040816,"""4/4""",53,-66.2335977453,1,0,1,G-7,A1,lick
4.69795918367,0.0448979591837,4,6,1,3,6,0.555102040816,"""4/4""",57,-66.2335977453,1,0,1,G-7,A1,lick
4.7612244898,0.151020408163,4,3,1,4,1,0.551020408163,"""4/4""",58,-66.2335977453,1,0,1,G-7,A1,lick
4.94081632653,0.126530612245,4,3,1,4,2,0.551020408163,"""4/4""",53,-66.2335977453,1,0,1,G-7,A1,lick
5.63301587302,0.126984126984,4,4,2,1,3,0.575510204082,"""4/4""",55,-66.2335977453,2,1,1,G-7,A1,#lick
5.78176870748,0.19156462585,4,4,2,1,4,0.575510204082,"""4/4""",53,-66.2335977453,2,0,1,G-7,A1,#lick
6.07129251701,0.12843537415,4,4,2,2,2,0.536734693878,"""4/4""",50,-66.2335977453,2,0,1,G-7,A1,#lick
6.2106122449,0.103038548753,4,4,2,2,3,0.536734693878,"""4/4""",53,-66.2335977453,2,0,1,G-7,A1,#lick
6.3201814059,0.29387755102,4,4,2,2,4,0.536734693878,"""4/4""",55,-66.2335977453,2,0,1,G-7,A1,#lick
6.62349206349,0.174149659864,4,2,2,3,2,0.526757369615,"""4/4""",53,-66.2335977453,2,0,1,G-7,A1,#lick
6.9387755102,0.224489795918,4,1,2,4,1,0.539863945578,"""4/4""",58,66.4180306768,2,0,1,G-7,A1,#lick
7.86530612245,0.10306122449,4,2,3,1,2,0.525351473923,"""4/4""",55,-66.2335977453,3,1,1,G-7,A1,#lick
7.99183673469,0.134693877551,4,3,3,2,1,0.551473922902,"""4/4""",53,67.3544059481,3,0,1,G-7,A1,#lick
8.19591836735,0.173469387755,4,3,3,2,2,0.551473922902,"""4/4""",50,-66.2335977453,3,0,1,G-7,A1,#lick
8.5306122449,0.281632653061,4,2,3,3,1,0.552630385488,"""4/4""",55,-66.2335977453,3,0,1,G-7,A1,#lick
8.82648526077,0.157142857143,4,2,3,3,2,0.552630385488,"""4/4""",53,-66.2335977453,3,0,1,G-7,A1,#lick
9.1306122449,0.069387755102,4,4,3,4,1,0.531950113379,"""4/4""",57,65.2544420945,3,0,1,G-7,A1,#lick
9.21224489796,0.142857142857,4,4,3,4,2,0.531950113379,"""4/4""",58,-66.2335977453,3,0,1,G-7,A1,#lick
9.39081632653,0.15306122449,4,4,3,4,3,0.531950113379,"""4/4""",53,20.9246858224,3,0,1,G-7,A1,#lick
9.65224489796,0.426666666667,4,4,4,1,1,0.559342403628,"""4/4""",55,-66.2335977453,3,0,1,G-7,A1,#lick
10.0959183673,0.0979591836735,4,4,4,1,4,0.559342403628,"""4/4""",53,-66.2335977453,3,0,1,G-7,A1,#lick
10.193877551,0.0387755102041,4,4,4,2,1,0.577936507937,"""4/4""",57,37.3893577174,3,0,1,G-7,A1,#lick
10.2530612245,0.175510204082,4,4,4,2,2,0.577936507937,"""4/4""",58,44.2931805195,3,0,1,G-7,A1,#lick
10.5102040816,0.178571428571,4,4,4,2,3,0.577936507937,"""4/4""",53,-66.2335977453,3,0,1,G-7,A1,#lick
10.7867346939,0.287755102041,4,2,4,3,1,0.573242630385,"""4/4""",55,-66.2335977453,3,0,1,G-7,A1,#lick
11.0908163265,0.142857142857,4,2,4,3,2,0.573242630385,"""4/4""",53,66.6726546609,3,0,1,G-7,A1,#lick
11.3428571429,0.0448979591837,4,4,4,4,1,0.549206349206,"""4/4""",57,22.8819903162,3,0,1,G-7,A1,#lick
11.3979591837,0.188662131519,4,4,4,4,2,0.549206349206,"""4/4""",58,-66.2335977453,3,0,1,G-7,A1,#lick
12.3081632653,0.420408163265,4,2,5,1,2,0.576281179138,"""4/4""",55,-66.2335977453,4,1,1,G-7,A1,#lick
12.7455782313,0.158185941043,4,7,5,2,4,0.558299319728,"""4/4""",53,53.7258085934,4,0,1,G-7,A1,#lick
12.9937414966,0.288072562358,4,7,5,2,7,0.558299319728,"""4/4""",55,-66.2335977453,4,0,1,G-7,A1,#lick
13.295600907,0.15746031746,4,6,5,3,4,0.558503401361,"""4/4""",53,-66.2335977453,4,0,1,G-7,A1,#lick
