onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
13.2775510204,0.342857142857,4,8,1,2,1,0.987052154195,"""4/4""",51,63.9438218605,1,1,1,Eb-7,A1,theme:t1-2
13.6475056689,0.220589569161,4,8,1,2,4,0.987052154195,"""4/4""",51,69.8415867288,1,0,1,Eb-7,A1,theme:t1-2
13.8680952381,0.16253968254,4,8,1,2,6,0.987052154195,"""4/4""",53,69.1520249445,1,0,1,Eb-7,A1,theme:t1-2
14.0480952381,0.139297052154,4,8,1,2,7,0.987052154195,"""4/4""",51,67.2928862289,1,0,1,Eb-7,A1,theme:t1-2
14.1873922902,0.214784580499,4,8,1,2,8,0.987052154195,"""4/4""",53,66.8783606054,1,0,1,Eb-7,A1,theme:t1-2
14.4021768707,0.11029478458,4,8,1,3,2,1.0401814059,"""4/4""",51,63.3871781682,1,0,1,B79b,A1,theme:t1-2
14.5704988662,0.290249433107,4,8,1,3,3,1.0401814059,"""4/4""",53,69.0973201913,1,0,1,B79b,A1,theme:t1-2
14.9595011338,0.277233560091,4,8,1,3,6,1.0401814059,"""4/4""",53,68.1596358289,1,0,1,B79b,A1,theme:t1-2
15.2367346939,0.0816326530612,4,8,1,3,8,1.0401814059,"""4/4""",51,65.4879055792,1,0,1,B79b,A1,theme:t1-2
15.3368027211,0.330884353741,4,3,1,4,1,1.08090702948,"""4/4""",53,67.1358289365,1,0,1,B79b,A1,theme:t1-2
15.6792743764,0.760453514739,4,3,1,4,2,1.08090702948,"""4/4""",46,68.968559181,1,0,1,B79b,A1,theme:t1-2
16.4977777778,0.16253968254,4,4,2,1,1,1.05650793651,"""4/4""",50,67.8434873658,1,0,1,Eb-7,A1,theme:t1-2
16.6777097506,0.156734693878,4,4,2,1,2,1.05650793651,"""4/4""",51,65.4215661649,1,0,1,Eb-7,A1,theme:t1-2
16.8809070295,1.13197278912,4,4,2,1,3,1.05650793651,"""4/4""",58,60.6721151988,1,0,1,Eb-7,A1,theme:t1-2
18.0530612245,0.114285714286,4,8,2,2,6,0.940408163265,"""4/4""",56,69.6035166961,1,0,1,Eb-7,A1,~line_w
18.1754195011,0.0580498866213,4,8,2,2,7,0.940408163265,"""4/4""",53,66.0551993094,1,0,1,Eb-7,A1,~line_w
18.2392743764,0.168344671202,4,8,2,2,8,0.940408163265,"""4/4""",50,67.607588222,1,0,1,Eb-7,A1,~line_w
18.4076190476,0.0986848072562,4,6,2,3,1,0.971496598639,"""4/4""",51,67.1854691091,1,0,1,D7,A1,~line_w
18.5702040816,0.116054421769,4,6,2,3,2,0.971496598639,"""4/4""",56,71.093750149,1,0,1,D7,A1,~line_w
18.6862585034,0.232199546485,4,6,2,3,3,0.971496598639,"""4/4""",52,68.0936200691,1,0,1,D7,A1,~line_w
18.9532879819,0.139319727891,4,6,2,3,4,0.971496598639,"""4/4""",54,64.498792646,1,0,1,D7,A1,~line_w
19.0926077098,0.116099773243,4,6,2,3,5,0.971496598639,"""4/4""",58,62.4361188608,1,0,1,D7,A1,~line_w
19.2434920635,0.116099773243,4,6,2,3,6,0.971496598639,"""4/4""",60,65.9538510724,1,0,1,D7,A1,~line_w
19.3595918367,0.0696598639456,4,8,2,4,1,1.00553287982,"""4/4""",62,65.481239376,1,0,1,D7,A1,~line_w
19.4292970522,0.11029478458,4,8,2,4,2,1.00553287982,"""4/4""",64,68.7937368066,1,0,1,D7,A1,~line_w
19.5395918367,0.458594104308,4,8,2,4,3,1.00553287982,"""4/4""",66,66.9790494092,1,0,1,D7,A1,~line_w
19.9982086168,0.139297052154,4,8,2,4,6,1.00553287982,"""4/4""",64,68.3232356524,1,0,1,D7,A1,~lick
20.1375056689,0.133514739229,4,8,2,4,7,1.00553287982,"""4/4""",60,56.4130011513,1,0,1,D7,A1,~lick
20.2826303855,0.185759637188,4,8,2,4,8,1.00553287982,"""4/4""",58,65.3992463807,1,0,1,D7,A1,~lick
20.5555102041,0.197324263039,4,4,3,1,2,0.911904761905,"""4/4""",63,67.6335050484,1,0,1,Dbj7,A1,~lick
20.7528344671,0.963628117914,4,4,3,1,3,0.911904761905,"""4/4""",60,55.674302823,1,0,1,Dbj7,A1,~lick
21.7803174603,0.174149659864,4,6,3,2,4,1.04684807256,"""4/4""",56,68.10547477,1,0,1,Dbj7,A1,~lick
21.9660770975,0.145124716553,4,6,3,2,5,1.04684807256,"""4/4""",53,62.1369389407,1,0,1,Dbj7,A1,~lick
22.1170068027,0.54566893424,4,6,3,2,6,1.04684807256,"""4/4""",56,62.1413637075,1,0,1,Dbj7,A1,~lick
23.7075736961,0.150929705215,4,10,3,4,5,1.06811791383,"""4/4""",55,68.1501227141,2,1,1,Gb7,A1,line_w
23.8585034014,0.179954648526,4,10,3,4,6,1.06811791383,"""4/4""",56,65.4310381142,2,0,1,Gb7,A1,line_w
24.0675056689,0.0812471655329,4,10,3,4,8,1.06811791383,"""4/4""",58,66.8115679922,2,0,1,Gb7,A1,line_w
24.1487528345,0.121904761905,4,10,3,4,9,1.06811791383,"""4/4""",55,68.569498169,2,0,1,Gb7,A1,line_w
24.3055102041,0.145102040816,4,10,3,4,10,1.06811791383,"""4/4""",56,69.2637437216,2,0,1,Gb7,A1,line_w
24.4506122449,0.156734693878,4,6,4,1,1,1.11213151927,"""4/4""",58,63.7179332295,2,0,1,F-7,A1,line_w
