EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,I,I,433
Rep-Start,1,1,439
Position,16,16,209
Tempo-Class,2,2,259
Tempo,117.50,27,289
Position,25,25,218
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Referred,0,0,417
Note-Velocity,22,22,150
Note-On,51,51,51
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,2,2,259
Tempo,117.50,27,289
Position,34,34,227
Note-Velocity,21,21,149
Note-On,52,52,52
Note-Duration,11,11,170
Position,45,45,238
Note-Velocity,23,23,151
Note-On,60,60,60
Note-Duration,9,9,168
Position,48,48,241
Tempo-Class,2,2,259
Tempo,115.00,26,288
Position,59,59,252
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,a,0,405
Backref-Distance,1,1,418
Backref-Referred,0,0,417
Note-Velocity,21,21,149
Note-On,52,52,52
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,112.50,25,287
Position,2,2,195
Note-Velocity,20,20,148
Note-On,53,53,53
Note-Duration,8,8,167
Position,10,10,203
Note-Velocity,19,19,147
Note-On,55,55,55
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,1,1,258
Tempo,107.50,23,285
Position,17,17,210
Note-Velocity,19,19,147
Note-On,56,56,56
Note-Duration,8,8,167
Position,26,26,219
MLU-Type,line,0,398
MLU-Subtype,t,0,410
Backref-Distance,1,1,418
Note-Velocity,21,21,149
Note-On,53,53,53
Note-Duration,5,5,164
Position,31,31,224
Note-Velocity,19,19,147
Note-On,54,54,54
Note-Duration,9,9,168
Position,32,32,225
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,41,41,234
Note-Velocity,19,19,147
Note-On,57,57,57
Note-Duration,4,4,163
Position,47,47,240
Note-Velocity,27,27,155
Note-On,62,62,62
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,54,54,247
Note-Velocity,24,24,152
Note-On,63,63,63
Note-Duration,2,2,161
Position,57,57,250
Note-Velocity,25,25,153
Note-On,62,62,62
Note-Duration,3,3,162
Position,59,59,252
Note-Velocity,21,21,149
Note-On,60,60,60
Note-Duration,8,8,167
Rep-End,1,1,445
Part-End,I,I,438
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,112.50,25,287
Chord-Tone,Eb,3,325
Chord-Type,,None,346
Chord-Slash,Eb,3,337
Position,3,3,196
Note-Velocity,17,17,145
Note-On,58,58,58
Note-Duration,10,10,169
Position,13,13,206
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Distance,3,3,420
Backref-Referred,0,0,417
Note-Velocity,26,26,154
Note-On,63,63,63
Note-Duration,8,8,167
Position,16,16,209
Tempo-Class,2,2,259
Tempo,110.00,24,286
Position,25,25,218
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Distance,1,1,418
Note-Velocity,27,27,155
Note-On,63,63,63
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,2,2,259
Tempo,117.50,27,289
Chord-Tone,F,5,327
Chord-Type,-7,None,357
Chord-Slash,F,5,339
Position,33,33,226
Note-Velocity,25,25,153
Note-On,62,62,62
Note-Duration,9,9,168
Position,44,44,237
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,9,9,168
Position,48,48,241
Tempo-Class,2,2,259
Tempo,117.50,27,289
Position,57,57,250
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,8,8,167
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,112.50,25,287
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,3,3,196
Note-Velocity,25,25,153
Note-On,63,63,63
Note-Duration,8,8,167
Position,11,11,204
Note-Velocity,19,19,147
Note-On,60,60,60
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,2,2,259
Tempo,115.00,26,288
Position,20,20,213
Note-Velocity,23,23,151
Note-On,63,63,63
Note-Duration,8,8,167
Position,28,28,221
Note-Velocity,21,21,149
Note-On,67,67,67
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,2,2,259
Tempo,115.00,26,288
Chord-Tone,F,5,327
Chord-Type,-7,None,357
Chord-Slash,F,5,339
Position,35,35,228
Note-Velocity,20,20,148
Note-On,65,65,65
Note-Duration,7,7,166
Position,43,43,236
Note-Velocity,20,20,148
Note-On,67,67,67
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,51,51,244
Note-Velocity,18,18,146
Note-On,68,68,68
Note-Duration,9,9,168
Position,60,60,253
Note-Velocity,19,19,147
Note-On,70,70,70
Note-Duration,8,8,167
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,117.50,27,289
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,4,4,197
Note-Velocity,20,20,148
Note-On,67,67,67
Note-Duration,9,9,168
Position,13,13,206
Note-Velocity,16,16,144
Note-On,58,58,58
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,2,2,259
Tempo,127.50,31,293
Position,20,20,213
Note-Velocity,19,19,147
Note-On,60,60,60
Note-Duration,8,8,167
Position,28,28,221
Note-Velocity,21,21,149
Note-On,65,65,65
Note-Duration,12,12,171
Position,32,32,225
Tempo-Class,2,2,259
Tempo,117.50,27,289
Chord-Tone,F,5,327
Chord-Type,-7,None,357
Chord-Slash,F,5,339
Position,48,48,241
Tempo-Class,2,2,259
Tempo,117.50,27,289
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,117.50,27,289
Chord-Tone,F#,6,328
Chord-Type,-7,None,357
Chord-Slash,F#,6,340
Position,11,11,204
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,d,0,408
Note-Velocity,24,24,152
Note-On,68,68,68
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,2,2,259
Tempo,115.00,26,288
Position,17,17,210
Note-Velocity,25,25,153
Note-On,64,64,64
Note-Duration,4,4,163
Position,23,23,216
Note-Velocity,18,18,146
Note-On,61,61,61
Note-Duration,5,5,164
Position,28,28,221
Note-Velocity,17,17,145
Note-On,56,56,56
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,2,2,259
Tempo,117.50,27,289
Chord-Tone,B,11,333
Chord-Type,7,None,368
Chord-Slash,B,11,345
Position,36,36,229
MLU-Type,melody,0,399
Backref-Referred,0,0,417
Note-Velocity,22,22,150
Note-On,66,66,66
Note-Duration,5,5,164
Position,41,41,234
Note-Velocity,16,16,144
Note-On,68,68,68
Note-Duration,5,5,164
Position,47,47,240
Note-Velocity,23,23,151
Note-On,66,66,66
Note-Duration,14,14,173
Position,48,48,241
Tempo-Class,2,2,259
Tempo,120.00,28,290
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,127.50,31,293
Chord-Tone,F,5,327
Chord-Type,-7,None,357
Chord-Slash,F,5,339
Position,14,14,207
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Distance,1,1,418
Backref-Referred,0,0,417
Note-Velocity,23,23,151
Note-On,67,67,67
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,2,2,259
Tempo,112.50,25,287
Position,20,20,213
Note-Velocity,19,19,147
Note-On,68,68,68
Note-Duration,2,2,161
Position,26,26,219
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,13,13,172
Position,32,32,225
Tempo-Class,2,2,259
Tempo,115.00,26,288
Position,43,43,236
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,4,4,163
Position,47,47,240
Note-Velocity,18,18,146
Note-On,67,67,67
Note-Duration,3,3,162
Position,48,48,241
Tempo-Class,2,2,259
Tempo,127.50,31,293
Position,53,53,246
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,22,22,181
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,125.00,30,292
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,15,15,208
MLU-Type,melody,0,399
Backref-Distance,1,1,418
Note-Velocity,24,24,152
Note-On,63,63,63
Note-Duration,8,8,167
Position,16,16,209
Tempo-Class,2,2,259
Tempo,115.00,26,288
Position,22,22,215
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,6,6,165
Position,29,29,222
Note-Velocity,25,25,153
Note-On,63,63,63
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,2,2,259
Tempo,117.50,27,289
Position,34,34,227
Note-Velocity,19,19,147
Note-On,67,67,67
Note-Duration,19,19,178
Position,48,48,241
Tempo-Class,2,2,259
Tempo,120.00,28,290
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,120.00,28,290
Chord-Tone,Eb,3,325
Chord-Type,j7,None,381
Chord-Slash,Eb,3,337
Position,16,16,209
Tempo-Class,2,2,259
Tempo,112.50,25,287
Position,17,17,210
Phrase,0,0,393
MLU-Type,melody,0,399
Backref-Referred,0,0,417
Note-Velocity,24,24,152
Note-On,62,62,62
Note-Duration,3,3,162
Position,23,23,216
Note-Velocity,20,20,148
Note-On,60,60,60
Note-Duration,5,5,164
