EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,156.67,41,303
Chord-Tone,C,0,322
Chord-Type,j7,None,381
Chord-Slash,C,0,334
Position,11,11,204
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,25,25,153
Note-On,71,71,71
Note-Duration,8,8,167
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,27,27,220
Note-Velocity,12,12,140
Note-On,71,71,71
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,34,34,227
Note-Velocity,19,19,147
Note-On,69,69,69
Note-Duration,8,8,167
Position,43,43,236
Note-Velocity,21,21,149
Note-On,71,71,71
Note-Duration,8,8,167
Position,48,48,241
Tempo-Class,3,3,260
Tempo,160.00,42,304
Position,51,51,244
Note-Velocity,19,19,147
Note-On,72,72,72
Note-Duration,8,8,167
Position,59,59,252
Note-Velocity,23,23,151
Note-On,74,74,74
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,163.33,43,305
Chord-Tone,F#,6,328
Chord-Type,m7b5,None,386
Chord-Slash,F#,6,340
Position,4,4,197
Note-Velocity,21,21,149
Note-On,71,71,71
Note-Duration,12,12,171
Position,16,16,209
Tempo-Class,3,3,260
Tempo,163.33,43,305
Position,19,19,212
Note-Velocity,16,16,144
Note-On,67,67,67
Note-Duration,7,7,166
Position,30,30,223
Note-Velocity,16,16,144
Note-On,69,69,69
Note-Duration,29,29,188
Position,32,32,225
Tempo-Class,3,3,260
Tempo,166.67,44,306
Position,48,48,241
Tempo-Class,3,3,260
Tempo,153.33,40,302
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,156.67,41,303
Chord-Tone,C,0,322
Chord-Type,j7,None,381
Chord-Slash,C,0,334
Position,5,5,198
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,16,16,144
Note-On,67,67,67
Note-Duration,7,7,166
Position,13,13,206
Note-Velocity,19,19,147
Note-On,69,69,69
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,20,20,213
Note-Velocity,22,22,150
Note-On,71,71,71
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,3,3,260
Tempo,160.00,42,304
Position,35,35,228
Note-Velocity,19,19,147
Note-On,71,71,71
Note-Duration,4,4,163
Position,39,39,232
Note-Velocity,20,20,148
Note-On,72,72,72
Note-Duration,8,8,167
Position,48,48,241
Tempo-Class,3,3,260
Tempo,160.00,42,304
Position,49,49,242
Note-Velocity,21,21,149
Note-On,71,71,71
Note-Duration,9,9,168
Position,59,59,252
Note-Velocity,22,22,150
Note-On,69,69,69
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,F#,6,328
Chord-Type,-7,None,357
Chord-Slash,F#,6,340
Position,4,4,197
Note-Velocity,15,15,143
Note-On,68,68,68
Note-Duration,10,10,169
Position,16,16,209
Tempo-Class,3,3,260
Tempo,160.00,42,304
Position,17,17,210
Note-Velocity,22,22,150
Note-On,71,71,71
Note-Duration,9,9,168
Position,28,28,221
Note-Velocity,16,16,144
Note-On,69,69,69
Note-Duration,19,19,178
Position,32,32,225
Tempo-Class,3,3,260
Tempo,166.67,44,306
