EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,I,I,433
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,191.67,49,311
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,4,4,261
Tempo,180.00,48,310
Position,32,32,225
Tempo-Class,4,4,261
Tempo,191.67,49,311
Position,39,39,232
Phrase,0,0,393
MLU-Type,melody,0,399
Backref-Referred,0,0,417
Note-Velocity,23,23,151
Note-On,74,74,74
Note-Duration,7,7,166
Position,47,47,240
Note-Velocity,23,23,151
Note-On,79,79,79
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,4,4,261
Tempo,180.00,48,310
Position,54,54,247
Note-Velocity,23,23,151
Note-On,74,74,74
Note-Duration,5,5,164
Position,62,62,255
Note-Velocity,23,23,151
Note-On,72,72,72
Note-Duration,6,6,165
Rep-End,1,1,445
Part-End,I,I,438
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,203.33,50,312
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,6,6,199
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,13,13,172
Position,16,16,209
Tempo-Class,4,4,261
Tempo,191.67,49,311
Position,20,20,213
Note-Velocity,20,20,148
Note-On,70,70,70
Note-Duration,7,7,166
Position,30,30,223
Note-Velocity,23,23,151
Note-On,74,74,74
Note-Duration,32,32,191
Position,32,32,225
Tempo-Class,4,4,261
Tempo,191.67,49,311
Position,48,48,241
Tempo-Class,4,4,261
Tempo,191.67,49,311
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,191.67,49,311
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,4,4,261
Tempo,191.67,49,311
Position,25,25,218
Note-Velocity,22,22,150
Note-On,70,70,70
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,37,37,230
Note-Velocity,22,22,150
Note-On,70,70,70
Note-Duration,9,9,168
Position,47,47,240
Note-Velocity,21,21,149
Note-On,69,69,69
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,58,58,251
Note-Velocity,22,22,150
Note-On,70,70,70
Note-Duration,14,14,173
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,203.33,50,312
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,15,15,208
Note-Velocity,20,20,148
Note-On,67,67,67
Note-Duration,8,8,167
Position,16,16,209
Tempo-Class,4,4,261
Tempo,191.67,49,311
Position,31,31,224
Note-Velocity,20,20,148
Note-On,67,67,67
Note-Duration,13,13,172
Position,32,32,225
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,45,45,238
Note-Velocity,18,18,146
Note-On,65,65,65
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,57,57,250
Note-Velocity,18,18,146
Note-On,67,67,67
Note-Duration,25,25,184
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,191.67,49,311
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,4,4,261
Tempo,191.67,49,311
Position,32,32,225
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,48,48,241
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,56,56,249
Phrase,0,0,393
MLU-Type,melody,0,399
Backref-Distance,1,1,418
Backref-Referred,0,0,417
Note-Velocity,23,23,151
Note-On,75,75,75
Note-Duration,10,10,169
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,203.33,50,312
Chord-Tone,C,0,322
Chord-Type,-7,None,357
Chord-Slash,C,0,334
Position,4,4,197
Note-Velocity,24,24,152
Note-On,75,75,75
Note-Duration,11,11,170
Position,16,16,209
Tempo-Class,4,4,261
Tempo,215.00,51,313
Note-Velocity,24,24,152
Note-On,77,77,77
Note-Duration,9,9,168
Position,32,32,225
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,33,33,226
Note-Velocity,21,21,149
Note-On,79,79,79
Note-Duration,32,32,191
Position,48,48,241
Tempo-Class,4,4,261
Tempo,180.00,48,310
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,191.67,49,311
Chord-Tone,C,0,322
Chord-Type,-7,None,357
Chord-Slash,C,0,334
Position,15,15,208
Note-Velocity,24,24,152
Note-On,77,77,77
Note-Duration,9,9,168
Position,16,16,209
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,25,25,218
Note-Velocity,24,24,152
Note-On,75,75,75
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,34,34,227
Note-Velocity,23,23,151
Note-On,74,74,74
Note-Duration,12,12,171
Position,48,48,241
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,50,50,243
Note-Velocity,21,21,149
Note-On,72,72,72
Note-Duration,7,7,166
Position,62,62,255
Note-Velocity,20,20,148
Note-On,74,74,74
Note-Duration,25,25,184
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,191.67,49,311
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,26,26,219
Note-Velocity,22,22,150
Note-On,72,72,72
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,4,4,261
Tempo,191.67,49,311
Position,35,35,228
Note-Velocity,21,21,149
Note-On,72,72,72
Note-Duration,11,11,170
Position,47,47,240
Note-Velocity,19,19,147
Note-On,70,70,70
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,59,59,252
Note-Velocity,21,21,149
Note-On,72,72,72
Note-Duration,25,25,184
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,203.33,50,312
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,4,4,261
Tempo,191.67,49,311
Position,26,26,219
Note-Velocity,22,22,150
Note-On,70,70,70
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,36,36,229
Note-Velocity,22,22,150
Note-On,70,70,70
Note-Duration,11,11,170
Position,48,48,241
Tempo-Class,4,4,261
Tempo,191.67,49,311
Position,49,49,242
Note-Velocity,23,23,151
Note-On,70,70,70
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,203.33,50,312
Chord-Tone,Eb,3,325
Chord-Type,7alt,None,380
Chord-Slash,Eb,3,337
Note-Velocity,21,21,149
Note-On,71,71,71
Note-Duration,32,32,191
Position,16,16,209
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,32,32,225
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,48,48,241
Tempo-Class,4,4,261
Tempo,203.33,50,312
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,203.33,50,312
Chord-Tone,D,2,324
Chord-Type,7,None,368
Chord-Slash,D,2,336
Position,15,15,208
Note-Velocity,21,21,149
Note-On,70,70,70
Note-Duration,13,13,172
Position,16,16,209
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,32,32,225
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,35,35,228
Note-Velocity,21,21,149
Note-On,70,70,70
Note-Duration,11,11,170
Position,48,48,241
Tempo-Class,4,4,261
Tempo,191.67,49,311
Position,49,49,242
Note-Velocity,19,19,147
Note-On,67,67,67
Note-Duration,9,9,168
Position,61,61,254
Note-Velocity,19,19,147
Note-On,65,65,65
Note-Duration,3,3,162
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,191.67,49,311
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,1,1,194
Note-Velocity,18,18,146
Note-On,67,67,67
Note-Duration,20,20,179
Position,16,16,209
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,26,26,219
Note-Velocity,18,18,146
Note-On,67,67,67
Note-Duration,13,13,172
Position,32,32,225
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,48,48,241
Tempo-Class,4,4,261
Tempo,191.67,49,311
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,203.33,50,312
Chord-Tone,D,2,324
Chord-Type,7,None,368
Chord-Slash,D,2,336
Position,16,16,209
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,32,32,225
Tempo-Class,4,4,261
Tempo,215.00,51,313
Chord-Tone,C,0,322
Chord-Type,-7,None,357
Chord-Slash,C,0,334
Position,48,48,241
Tempo-Class,4,4,261
Tempo,203.33,50,312
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,191.67,49,311
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,9,9,202
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,4,4,261
Tempo,203.33,50,312
Note-Velocity,23,23,151
Note-On,70,70,70
