EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,261.67,55,317
Chord-Tone,Bb,10,332
Chord-Type,,None,346
Chord-Slash,Bb,10,344
Position,16,16,209
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,47,47,240
Phrase,0,0,393
MLU-Type,theme,0,401
Note-Velocity,27,27,155
Note-On,65,65,65
Note-Duration,9,9,168
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,57,57,250
Note-Velocity,25,25,153
Note-On,67,67,67
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,Bb,10,332
Chord-Type,,None,346
Chord-Slash,Bb,10,344
Note-Velocity,26,26,154
Note-On,69,69,69
Note-Duration,11,11,170
Position,12,12,205
Note-Velocity,27,27,155
Note-On,70,70,70
Note-Duration,9,9,168
Position,16,16,209
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,26,26,219
Note-Velocity,22,22,150
Note-On,72,72,72
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,42,42,235
Note-Velocity,26,26,154
Note-On,70,70,70
Note-Duration,9,9,168
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,57,57,250
Note-Velocity,22,22,150
Note-On,72,72,72
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,250.00,54,316
Chord-Tone,A,9,331
Chord-Type,-7,None,357
Chord-Slash,A,9,343
Position,1,1,194
Note-Velocity,22,22,150
Note-On,69,69,69
Note-Duration,32,32,191
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,39,39,232
Note-Velocity,26,26,154
Note-On,67,67,67
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,49,49,242
Note-Velocity,24,24,152
Note-On,69,69,69
Note-Duration,20,20,179
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,D,2,324
Chord-Type,7,None,368
Chord-Slash,D,2,336
Position,4,4,197
Note-Velocity,21,21,149
Note-On,66,66,66
Note-Duration,25,25,184
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,47,47,240
Note-Velocity,26,26,154
Note-On,66,66,66
Note-Duration,17,17,176
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,G,7,329
Chord-Type,-,None,354
Chord-Slash,G,7,341
Position,3,3,196
Note-Velocity,22,22,150
Note-On,62,62,62
Note-Duration,18,18,177
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,32,32,225
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,G,7,329
Chord-Type,-,None,354
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,4,4,261
