EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,I,I,433
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,137.50,35,297
Position,16,16,209
Tempo-Class,2,2,259
Tempo,137.50,35,297
Position,17,17,210
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Referred,0,0,417
Note-Velocity,25,25,153
Note-On,72,72,72
Note-Duration,7,7,166
Position,29,29,222
Note-Velocity,25,25,153
Note-On,72,72,72
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,2,2,259
Tempo,135.00,34,296
Position,42,42,235
Note-Velocity,25,25,153
Note-On,72,72,72
Note-Duration,9,9,168
Position,48,48,241
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,61,61,254
Note-Velocity,23,23,151
Note-On,62,62,62
Note-Duration,3,3,162
Rep-End,1,1,445
Part-End,I,I,438
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,143.33,37,299
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Note-Velocity,27,27,155
Note-On,64,64,64
Note-Duration,9,9,168
Position,12,12,205
Note-Velocity,24,24,152
Note-On,67,67,67
Note-Duration,4,4,163
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,17,17,210
Note-Velocity,28,28,156
Note-On,69,69,69
Note-Duration,9,9,168
Position,32,32,225
Tempo-Class,3,3,260
Tempo,156.67,41,303
Note-Velocity,22,22,150
Note-On,72,72,72
Note-Duration,14,14,173
Position,48,48,241
Tempo-Class,2,2,259
Tempo,137.50,35,297
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,146.67,38,300
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,1,1,194
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Distance,1,1,418
Note-Velocity,24,24,152
Note-On,75,75,75
Note-Duration,8,8,167
Position,13,13,206
Note-Velocity,25,25,153
Note-On,75,75,75
Note-Duration,8,8,167
Position,16,16,209
Tempo-Class,3,3,260
Tempo,140.00,36,298
Position,27,27,220
Note-Velocity,25,25,153
Note-On,75,75,75
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,42,42,235
Note-Velocity,24,24,152
Note-On,74,74,74
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,3,3,260
Tempo,153.33,40,302
Note-Velocity,25,25,153
Note-On,72,72,72
Note-Duration,7,7,166
Position,59,59,252
Note-Velocity,23,23,151
Note-On,72,72,72
Note-Duration,12,12,171
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,16,16,209
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,32,32,225
Tempo-Class,3,3,260
Tempo,140.00,36,298
Position,48,48,241
Tempo-Class,3,3,260
Tempo,143.33,37,299
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,146.67,38,300
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,16,16,209
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,32,32,225
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,43,43,236
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Referred,0,0,417
Note-Velocity,26,26,154
Note-On,75,75,75
Note-Duration,9,9,168
Position,48,48,241
Tempo-Class,3,3,260
Tempo,156.67,41,303
Position,58,58,251
Note-Velocity,21,21,149
Note-On,72,72,72
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,140.00,36,298
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,1,1,194
Note-Velocity,25,25,153
Note-On,75,75,75
Note-Duration,13,13,172
Position,16,16,209
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,18,18,211
Note-Velocity,24,24,152
Note-On,74,74,74
Note-Duration,10,10,169
Position,32,32,225
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,34,34,227
Note-Velocity,27,27,155
Note-On,72,72,72
Note-Duration,6,6,165
Position,44,44,237
Note-Velocity,26,26,154
Note-On,69,69,69
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,3,3,260
Tempo,143.33,37,299
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,140.00,36,298
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,2,2,195
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Referred,0,0,417
Note-Velocity,25,25,153
Note-On,75,75,75
Note-Duration,10,10,169
Position,13,13,206
Note-Velocity,26,26,154
Note-On,75,75,75
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,3,3,260
Tempo,140.00,36,298
Position,26,26,219
Note-Velocity,25,25,153
Note-On,74,74,74
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,3,3,260
Tempo,140.00,36,298
Note-Velocity,25,25,153
Note-On,72,72,72
Note-Duration,15,15,174
Position,47,47,240
Note-Velocity,28,28,156
Note-On,69,69,69
Note-Duration,11,11,170
Position,48,48,241
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,58,58,251
Note-Velocity,24,24,152
Note-On,63,63,63
Note-Duration,19,19,178
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,146.67,38,300
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,32,32,225
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,48,48,241
Tempo-Class,2,2,259
Tempo,137.50,35,297
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,32,32,225
Tempo-Class,3,3,260
Tempo,156.67,41,303
Position,46,46,239
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Distance,1,1,418
Note-Velocity,25,25,153
Note-On,75,75,75
Note-Duration,8,8,167
Position,48,48,241
Tempo-Class,3,3,260
Tempo,156.67,41,303
Position,60,60,253
Note-Velocity,27,27,155
Note-On,72,72,72
Note-Duration,9,9,168
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,143.33,37,299
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,9,9,202
Note-Velocity,27,27,155
Note-On,72,72,72
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,17,17,210
Note-Velocity,25,25,153
Note-On,74,74,74
Note-Duration,8,8,167
Position,31,31,224
Note-Velocity,26,26,154
Note-On,72,72,72
Note-Duration,9,9,168
Position,32,32,225
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,42,42,235
Note-Velocity,26,26,154
Note-On,69,69,69
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,3,3,260
Tempo,146.67,38,300
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,153.33,40,302
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,1,1,194
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Distance,3,3,420
Note-Velocity,24,24,152
Note-On,75,75,75
Note-Duration,7,7,166
Position,14,14,207
Note-Velocity,24,24,152
Note-On,75,75,75
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,26,26,219
Note-Velocity,25,25,153
Note-On,75,75,75
Note-Duration,20,20,179
Position,32,32,225
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,48,48,241
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,51,51,244
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,6,6,165
Position,60,60,253
Note-Velocity,20,20,148
Note-On,72,72,72
Note-Duration,14,14,173
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,153.33,40,302
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,16,16,209
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,18,18,211
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,26,26,154
Note-On,67,67,67
Note-Duration,9,9,168
Position,28,28,221
Note-Velocity,25,25,153
Note-On,68,68,68
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,33,33,226
Note-Velocity,26,26,154
Note-On,69,69,69
Note-Duration,7,7,166
Position,43,43,236
Note-Velocity,24,24,152
Note-On,77,77,77
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,3,3,260
Tempo,140.00,36,298
Position,49,49,242
Note-Velocity,24,24,152
Note-On,75,75,75
Note-Duration,8,8,167
Position,58,58,251
Note-Velocity,23,23,151
Note-On,76,76,76
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
