EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,215.00,51,313
Chord-Tone,F,5,327
Chord-Type,sus7913,None,392
Chord-Slash,F,5,339
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Referred,0,0,417
Note-Velocity,26,26,154
Note-On,72,72,72
Note-Duration,11,11,170
Position,45,45,238
Note-Velocity,21,21,149
Note-On,65,65,65
Note-Duration,8,8,167
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,261.67,55,317
Chord-Tone,F,5,327
Chord-Type,sus7913,None,392
Chord-Slash,F,5,339
Position,16,16,209
Tempo-Class,4,4,261
Tempo,261.67,55,317
Position,30,30,223
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Distance,1,1,418
Note-Velocity,25,25,153
Note-On,70,70,70
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,38,38,231
Note-Velocity,25,25,153
Note-On,68,68,68
Note-Duration,8,8,167
Position,45,45,238
Note-Velocity,23,23,151
Note-On,65,65,65
Note-Duration,14,14,173
Position,48,48,241
Tempo-Class,4,4,261
Tempo,261.67,55,317
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,285.00,57,319
Chord-Tone,F,5,327
Chord-Type,sus7913,None,392
Chord-Slash,F,5,339
Position,16,16,209
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,32,32,225
Tempo-Class,4,4,261
Tempo,273.33,56,318
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Backref-Referred,0,0,417
Note-Velocity,23,23,151
Note-On,60,60,60
Note-Duration,8,8,167
Position,40,40,233
Note-Velocity,20,20,148
Note-On,63,63,63
Note-Duration,5,5,164
Position,45,45,238
Note-Velocity,25,25,153
Note-On,67,67,67
Note-Duration,8,8,167
Position,48,48,241
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,54,54,247
Note-Velocity,23,23,151
Note-On,63,63,63
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,261.67,55,317
Chord-Tone,Gb,6,328
Chord-Type,sus7913,None,392
Chord-Slash,Gb,6,340
Note-Velocity,26,26,154
Note-On,65,65,65
Note-Duration,10,10,169
Position,10,10,203
Note-Velocity,20,20,148
Note-On,60,60,60
Note-Duration,4,4,163
Position,16,16,209
Tempo-Class,4,4,261
Tempo,285.00,57,319
Note-Velocity,19,19,147
Note-On,58,58,58
Note-Duration,9,9,168
Position,32,32,225
Tempo-Class,4,4,261
Tempo,273.33,56,318
Note-Velocity,24,24,152
Note-On,64,64,64
Note-Duration,10,10,169
Position,42,42,235
Note-Velocity,21,21,149
Note-On,61,61,61
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,4,4,261
Tempo,261.67,55,317
Position,49,49,242
Note-Velocity,20,20,148
Note-On,59,59,59
Note-Duration,8,8,167
Position,59,59,252
Note-Velocity,17,17,145
Note-On,54,54,54
Note-Duration,4,4,163
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,250.00,54,316
