EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,122.50,29,291
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,14,14,207
Phrase,0,0,393
MLU-Type,theme,0,401
Note-Velocity,9,9,137
Note-On,67,67,67
Note-Duration,1,1,160
Position,15,15,208
Note-Velocity,23,23,151
Note-On,68,68,68
Note-Duration,32,32,191
Position,16,16,209
Tempo-Class,2,2,259
Tempo,130.00,32,294
Position,32,32,225
Tempo-Class,2,2,259
Tempo,125.00,30,292
Position,48,48,241
Tempo-Class,2,2,259
Tempo,135.00,34,296
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,130.00,32,294
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,15,15,208
Note-Velocity,21,21,149
Note-On,65,65,65
Note-Duration,32,32,191
Position,16,16,209
Tempo-Class,2,2,259
Tempo,127.50,31,293
Position,32,32,225
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,48,48,241
Tempo-Class,2,2,259
Tempo,127.50,31,293
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,130.00,32,294
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,22,22,150
Note-On,60,60,60
Note-Duration,12,12,171
Position,16,16,209
Tempo-Class,2,2,259
Tempo,125.00,30,292
Position,32,32,225
Tempo-Class,2,2,259
Tempo,135.00,34,296
Note-Velocity,22,22,150
Note-On,62,62,62
Note-Duration,11,11,170
Position,48,48,241
Tempo-Class,2,2,259
Tempo,125.00,30,292
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,127.50,31,293
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,1,1,194
Note-Velocity,18,18,146
Note-On,53,53,53
Note-Duration,10,10,169
Position,11,11,204
Note-Velocity,16,16,144
Note-On,55,55,55
Note-Duration,4,4,163
Position,16,16,209
Tempo-Class,2,2,259
Tempo,127.50,31,293
Position,32,32,225
Tempo-Class,2,2,259
Tempo,127.50,31,293
Position,34,34,227
Note-Velocity,20,20,148
Note-On,68,68,68
Note-Duration,30,30,189
Position,48,48,241
Tempo-Class,2,2,259
Tempo,130.00,32,294
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,130.00,32,294
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,16,16,209
Tempo-Class,2,2,259
Tempo,125.00,30,292
Position,18,18,211
Note-Velocity,23,23,151
Note-On,60,60,60
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,33,33,226
Note-Velocity,20,20,148
Note-On,62,62,62
Note-Duration,22,22,181
Position,48,48,241
Tempo-Class,2,2,259
Tempo,125.00,30,292
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,125.00,30,292
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,16,16,209
Tempo-Class,2,2,259
Tempo,132.50,33,295
Note-Velocity,18,18,146
Note-On,48,48,48
Note-Duration,11,11,170
Position,27,27,220
Note-Velocity,17,17,145
Note-On,50,50,50
Note-Duration,5,5,164
