EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,173.33,46,308
Chord-Tone,G,7,329
Chord-Type,-79,None,358
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,3,3,260
Tempo,160.00,42,304
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Referred,0,0,417
Note-Velocity,22,22,150
Note-On,68,68,68
Note-Duration,6,6,165
Position,24,24,217
Note-Velocity,25,25,153
Note-On,70,70,70
Note-Duration,3,3,162
Position,32,32,225
Tempo-Class,3,3,260
Tempo,156.67,41,303
Chord-Tone,F,5,327
Chord-Type,-79,None,358
Chord-Slash,F,5,339
Position,33,33,226
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,5,5,164
Position,39,39,232
Note-Velocity,21,21,149
Note-On,74,74,74
Note-Duration,21,21,180
Position,48,48,241
Tempo-Class,3,3,260
Tempo,160.00,42,304
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,160.00,42,304
Chord-Tone,G,7,329
Chord-Type,-79,None,358
Chord-Slash,G,7,341
Note-Velocity,21,21,149
Note-On,72,72,72
Note-Duration,8,8,167
Position,8,8,201
Note-Velocity,20,20,148
Note-On,70,70,70
Note-Duration,6,6,165
Position,15,15,208
Note-Velocity,19,19,147
Note-On,67,67,67
Note-Duration,9,9,168
Position,16,16,209
Tempo-Class,4,4,261
Tempo,180.00,48,310
Position,26,26,219
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,27,27,186
Position,32,32,225
Tempo-Class,3,3,260
Tempo,170.00,45,307
Chord-Tone,F,5,327
Chord-Type,-79,None,358
Chord-Slash,F,5,339
Position,48,48,241
Tempo-Class,3,3,260
Tempo,176.67,47,309
Position,53,53,246
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Distance,1,1,418
Backref-Variation,-,0,426
Note-Velocity,22,22,150
Note-On,63,63,63
Note-Duration,8,8,167
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,160.00,42,304
Chord-Tone,C,0,322
Chord-Type,-79,None,358
Chord-Slash,C,0,334
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,5,5,164
Position,7,7,200
Note-Velocity,23,23,151
Note-On,70,70,70
Note-Duration,13,13,172
Position,16,16,209
Tempo-Class,3,3,260
Tempo,176.67,47,309
Position,23,23,216
Note-Velocity,23,23,151
Note-On,68,68,68
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,3,3,260
Tempo,163.33,43,305
Chord-Tone,Bb,10,332
Chord-Type,-79,None,358
Chord-Slash,Bb,10,344
Note-Velocity,21,21,149
Note-On,65,65,65
Note-Duration,6,6,165
Position,41,41,234
Note-Velocity,20,20,148
Note-On,61,61,61
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,3,3,260
Tempo,166.67,44,306
Position,49,49,242
Note-Velocity,20,20,148
Note-On,54,54,54
Note-Duration,7,7,166
Position,58,58,251
MLU-Type,line,0,398
MLU-Subtype,a,0,405
Note-Velocity,21,21,149
Note-On,56,56,56
Note-Duration,12,12,171
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,160.00,42,304
Chord-Tone,Gb,6,328
Chord-Type,79,None,369
Chord-Slash,Gb,6,340
Position,8,8,201
Note-Velocity,16,16,144
Note-On,58,58,58
Note-Duration,5,5,164
