EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,I,I,433
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,16,16,209
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,31,31,224
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,14,14,142
Note-On,66,66,66
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,4,4,261
Tempo,261.67,55,317
Position,39,39,232
Note-Velocity,15,15,143
Note-On,67,67,67
Note-Duration,5,5,164
Position,44,44,237
Note-Velocity,17,17,145
Note-On,71,71,71
Note-Duration,8,8,167
Position,48,48,241
Tempo-Class,4,4,261
Tempo,261.67,55,317
Position,52,52,245
Note-Velocity,17,17,145
Note-On,74,74,74
Note-Duration,6,6,165
Position,60,60,253
Note-Velocity,17,17,145
Note-On,78,78,78
Note-Duration,8,8,167
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,5,5,198
Note-Velocity,17,17,145
Note-On,79,79,79
Note-Duration,8,8,167
Position,14,14,207
Note-Velocity,16,16,144
Note-On,78,78,78
Note-Duration,8,8,167
Position,16,16,209
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,23,23,216
Note-Velocity,13,13,141
Note-On,76,76,76
Note-Duration,7,7,166
Position,30,30,223
Note-Velocity,18,18,146
Note-On,74,74,74
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,38,38,231
Note-Velocity,19,19,147
Note-On,71,71,71
Note-Duration,9,9,168
Position,48,48,241
Tempo-Class,4,4,261
Tempo,285.00,57,319
Note-Velocity,17,17,145
Note-On,72,72,72
Note-Duration,4,4,163
Position,52,52,245
Note-Velocity,18,18,146
Note-On,74,74,74
Note-Duration,3,3,162
Position,57,57,250
Note-Velocity,17,17,145
Note-On,72,72,72
Note-Duration,5,5,164
Rep-End,1,1,445
Part-End,I,I,438
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,273.33,56,318
Chord-Tone,G,7,329
Chord-Type,j7,None,381
Chord-Slash,G,7,341
Note-Velocity,18,18,146
Note-On,71,71,71
Note-Duration,7,7,166
Position,9,9,202
Note-Velocity,18,18,146
Note-On,69,69,69
Note-Duration,5,5,164
Position,15,15,208
Note-Velocity,18,18,146
Note-On,68,68,68
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,22,22,215
Note-Velocity,11,11,139
Note-On,66,66,66
Note-Duration,7,7,166
Position,30,30,223
Note-Velocity,9,9,137
Note-On,67,67,67
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,40,40,233
Note-Velocity,18,18,146
Note-On,69,69,69
Note-Duration,6,6,165
Position,47,47,240
Note-Velocity,14,14,142
Note-On,71,71,71
Note-Duration,9,9,168
Position,48,48,241
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,56,56,249
Note-Velocity,15,15,143
Note-On,72,72,72
Note-Duration,5,5,164
Position,61,61,254
Note-Velocity,19,19,147
Note-On,74,74,74
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,285.00,57,319
Chord-Tone,G,7,329
Chord-Type,6,None,365
Chord-Slash,G,7,341
Position,6,6,199
Note-Velocity,16,16,144
Note-On,72,72,72
Note-Duration,8,8,167
Position,14,14,207
Note-Velocity,15,15,143
Note-On,71,71,71
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,22,22,215
Note-Velocity,19,19,147
Note-On,69,69,69
Note-Duration,8,8,167
Position,30,30,223
Note-Velocity,18,18,146
Note-On,68,68,68
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,41,41,234
Note-Velocity,13,13,141
Note-On,66,66,66
Note-Duration,6,6,165
Position,47,47,240
Note-Velocity,11,11,139
Note-On,67,67,67
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,55,55,248
Note-Velocity,17,17,145
Note-On,69,69,69
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,273.33,56,318
Chord-Tone,G,7,329
Chord-Type,j7,None,381
Chord-Slash,G,7,341
Note-Velocity,11,11,139
Note-On,71,71,71
Note-Duration,6,6,165
Position,7,7,200
Note-Velocity,16,16,144
Note-On,72,72,72
Note-Duration,7,7,166
Position,14,14,207
Note-Velocity,17,17,145
Note-On,74,74,74
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,23,23,216
Note-Velocity,18,18,146
Note-On,76,76,76
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,4,4,261
Tempo,273.33,56,318
Note-Velocity,14,14,142
Note-On,78,78,78
Note-Duration,8,8,167
Position,46,46,239
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,17,17,145
Note-On,81,81,81
Note-Duration,8,8,167
Position,48,48,241
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,55,55,248
Note-Velocity,15,15,143
Note-On,78,78,78
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,296.67,58,320
Chord-Tone,G,7,329
Chord-Type,6,None,365
Chord-Slash,G,7,341
Note-Velocity,12,12,140
Note-On,79,79,79
Note-Duration,9,9,168
Position,15,15,208
Note-Velocity,13,13,141
Note-On,74,74,74
Note-Duration,9,9,168
Position,16,16,209
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,32,32,225
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,36,36,229
Note-Velocity,18,18,146
Note-On,72,72,72
Note-Duration,12,12,171
Position,48,48,241
Tempo-Class,4,4,261
Tempo,285.00,57,319
Note-Velocity,17,17,145
Note-On,69,69,69
Note-Duration,8,8,167
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,285.00,57,319
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,2,2,195
Note-Velocity,19,19,147
Note-On,70,70,70
Note-Duration,12,12,171
Position,16,16,209
Tempo-Class,4,4,261
Tempo,285.00,57,319
Note-Velocity,11,11,139
Note-On,66,66,66
Note-Duration,11,11,170
Position,32,32,225
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,34,34,227
Note-Velocity,19,19,147
Note-On,69,69,69
Note-Duration,13,13,172
Position,48,48,241
Tempo-Class,4,4,261
Tempo,296.67,58,320
Note-Velocity,15,15,143
Note-On,66,66,66
Note-Duration,9,9,168
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,285.00,57,319
Chord-Tone,G,7,329
Chord-Type,-6,None,355
Chord-Slash,G,7,341
Position,2,2,195
Note-Velocity,17,17,145
Note-On,67,67,67
Note-Duration,11,11,170
Position,16,16,209
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,32,32,225
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,38,38,231
Note-Velocity,18,18,146
Note-On,62,62,62
Note-Duration,12,12,171
Position,48,48,241
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,53,53,246
Note-Velocity,12,12,140
Note-On,60,60,60
Note-Duration,10,10,169
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,273.33,56,318
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Note-Velocity,16,16,144
Note-On,58,58,58
Note-Duration,12,12,171
Position,12,12,205
Note-Velocity,17,17,145
Note-On,55,55,55
Note-Duration,15,15,174
Position,16,16,209
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,29,29,222
Note-Velocity,14,14,142
Note-On,55,55,55
Note-Duration,32,32,191
Position,32,32,225
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,48,48,241
Tempo-Class,4,4,261
Tempo,285.00,57,319
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,273.33,56,318
Chord-Tone,G,7,329
Chord-Type,-6,None,355
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,32,32,225
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,48,48,241
Tempo-Class,4,4,261
Tempo,296.67,58,320
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,285.00,57,319
Chord-Tone,A,9,331
Chord-Type,m7b5,None,386
Chord-Slash,A,9,343
Position,16,16,209
Tempo-Class,4,4,261
Tempo,285.00,57,319
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,22,22,150
Note-On,71,71,71
Note-Duration,6,6,165
Position,23,23,216
Note-Velocity,18,18,146
Note-On,72,72,72
Note-Duration,7,7,166
Position,31,31,224
Note-Velocity,17,17,145
Note-On,68,68,68
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,40,40,233
Note-Velocity,17,17,145
Note-On,71,71,71
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,4,4,261
Tempo,285.00,57,319
Note-Velocity,18,18,146
Note-On,69,69,69
