EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,I,I,433
Rep-Start,1,1,439
Position,32,32,225
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,48,48,241
Tempo-Class,3,3,260
Tempo,163.33,43,305
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,23,23,151
Note-On,67,67,67
Note-Duration,32,32,191
Rep-End,1,1,445
Part-End,I,I,438
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,3,3,260
Tempo,163.33,43,305
Position,32,32,225
Tempo-Class,3,3,260
Tempo,166.67,44,306
Note-Velocity,19,19,147
Note-On,65,65,65
Note-Duration,1,1,160
Position,34,34,227
Note-Velocity,25,25,153
Note-On,62,62,62
Note-Duration,15,15,174
Position,48,48,241
Tempo-Class,3,3,260
Tempo,160.00,42,304
Position,50,50,243
Note-Velocity,23,23,151
Note-On,60,60,60
Note-Duration,8,8,167
Position,59,59,252
Note-Velocity,24,24,152
Note-On,59,59,59
Note-Duration,2,2,161
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,160.00,42,304
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,16,16,209
Tempo-Class,3,3,260
Tempo,156.67,41,303
Position,32,32,225
Tempo-Class,3,3,260
Tempo,156.67,41,303
Position,48,48,241
Tempo-Class,3,3,260
Tempo,163.33,43,305
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,160.00,42,304
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,32,32,225
Tempo-Class,3,3,260
Tempo,166.67,44,306
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,25,25,153
Note-On,62,62,62
Note-Duration,12,12,171
Position,46,46,239
Note-Velocity,24,24,152
Note-On,64,64,64
Note-Duration,3,3,162
Position,48,48,241
Tempo-Class,3,3,260
Tempo,156.67,41,303
Position,60,60,253
Note-Velocity,25,25,153
Note-On,62,62,62
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,156.67,41,303
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,11,11,204
Note-Velocity,22,22,150
Note-On,55,55,55
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,3,3,260
Tempo,170.00,45,307
Position,26,26,219
Note-Velocity,24,24,152
Note-On,60,60,60
Note-Duration,9,9,168
Position,32,32,225
Tempo-Class,3,3,260
Tempo,160.00,42,304
Position,41,41,234
Note-Velocity,25,25,153
Note-On,62,62,62
Note-Duration,8,8,167
Position,48,48,241
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,50,50,243
Note-Velocity,23,23,151
Note-On,59,59,59
Note-Duration,7,7,166
Position,58,58,251
Note-Velocity,22,22,150
Note-On,55,55,55
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,166.67,44,306
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,2,2,195
Note-Velocity,23,23,151
Note-On,57,57,57
Note-Duration,18,18,177
Position,16,16,209
Tempo-Class,3,3,260
Tempo,156.67,41,303
Position,32,32,225
Tempo-Class,3,3,260
Tempo,156.67,41,303
Position,48,48,241
Tempo-Class,3,3,260
Tempo,156.67,41,303
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,21,21,149
Note-On,55,55,55
Note-Duration,10,10,169
Position,60,60,253
Note-Velocity,24,24,152
Note-On,52,52,52
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,160.00,42,304
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,2,2,195
Note-Velocity,24,24,152
Note-On,55,55,55
Note-Duration,12,12,171
Position,16,16,209
Tempo-Class,3,3,260
Tempo,166.67,44,306
Position,32,32,225
Tempo-Class,3,3,260
Tempo,163.33,43,305
Position,35,35,228
Note-Velocity,22,22,150
Note-On,60,60,60
Note-Duration,10,10,169
Position,46,46,239
Note-Velocity,25,25,153
Note-On,62,62,62
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,3,3,260
Tempo,150.00,39,301
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,163.33,43,305
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,3,3,260
Tempo,160.00,42,304
Position,18,18,211
Note-Velocity,24,24,152
Note-On,59,59,59
Note-Duration,6,6,165
Position,29,29,222
Note-Velocity,23,23,151
Note-On,55,55,55
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,3,3,260
Tempo,156.67,41,303
Position,35,35,228
Note-Velocity,24,24,152
Note-On,57,57,57
Note-Duration,9,9,168
Position,45,45,238
Note-Velocity,23,23,151
Note-On,55,55,55
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,3,3,260
Tempo,153.33,40,302
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,160.00,42,304
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Note-Velocity,25,25,153
Note-On,64,64,64
Note-Duration,8,8,167
Position,10,10,203
Note-Velocity,26,26,154
Note-On,62,62,62
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,3,3,260
Tempo,153.33,40,302
Note-Velocity,22,22,150
Note-On,58,58,58
Note-Duration,10,10,169
Position,27,27,220
Note-Velocity,23,23,151
Note-On,55,55,55
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,3,3,260
Tempo,160.00,42,304
Position,35,35,228
Note-Velocity,21,21,149
Note-On,57,57,57
Note-Duration,11,11,170
Position,48,48,241
Tempo-Class,3,3,260
Tempo,170.00,45,307
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,160.00,42,304
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,3,3,260
Tempo,160.00,42,304
Position,32,32,225
Tempo-Class,3,3,260
Tempo,163.33,43,305
Position,33,33,226
Note-Velocity,24,24,152
Note-On,59,59,59
Note-Duration,9,9,168
Position,43,43,236
Note-Velocity,26,26,154
Note-On,62,62,62
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,50,50,243
Note-Velocity,24,24,152
Note-On,67,67,67
Note-Duration,13,13,172
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,163.33,43,305
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Note-Velocity,24,24,152
Note-On,69,69,69
Note-Duration,28,28,187
Position,16,16,209
Tempo-Class,3,3,260
Tempo,160.00,42,304
Position,29,29,222
Note-Velocity,23,23,151
Note-On,67,67,67
Note-Duration,2,2,161
Position,32,32,225
Tempo-Class,3,3,260
Tempo,163.33,43,305
Position,33,33,226
Note-Velocity,20,20,148
Note-On,64,64,64
Note-Duration,2,2,161
Position,36,36,229
Note-Velocity,17,17,145
Note-On,62,62,62
Note-Duration,3,3,162
Position,48,48,241
Tempo-Class,3,3,260
Tempo,156.67,41,303
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,160.00,42,304
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,3,3,260
Tempo,156.67,41,303
Position,18,18,211
Note-Velocity,26,26,154
Note-On,64,64,64
Note-Duration,9,9,168
Position,28,28,221
Note-Velocity,25,25,153
Note-On,62,62,62
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,34,34,227
Note-Velocity,24,24,152
Note-On,67,67,67
Note-Duration,9,9,168
Position,44,44,237
Note-Velocity,25,25,153
Note-On,64,64,64
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,3,3,260
Tempo,160.00,42,304
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,156.67,41,303
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Note-Velocity,25,25,153
Note-On,59,59,59
Note-Duration,2,2,161
Position,3,3,196
Note-Velocity,23,23,151
Note-On,60,60,60
Note-Duration,26,26,185
Position,16,16,209
Tempo-Class,3,3,260
Tempo,160.00,42,304
Position,32,32,225
Tempo-Class,3,3,260
Tempo,156.67,41,303
Note-Velocity,24,24,152
Note-On,58,58,58
Note-Duration,4,4,163
Position,37,37,230
Note-Velocity,23,23,151
Note-On,60,60,60
Note-Duration,7,7,166
Position,45,45,238
Note-Velocity,23,23,151
Note-On,58,58,58
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,3,3,260
Tempo,163.33,43,305
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,173.33,46,308
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,3,3,260
Tempo,156.67,41,303
Position,32,32,225
