EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,I,I,433
Rep-Start,1,1,439
Position,16,16,209
Tempo-Class,2,2,259
Tempo,115.00,26,288
Position,18,18,211
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,17,17,145
Note-On,50,50,50
Note-Duration,3,3,162
Position,22,22,215
Note-Velocity,17,17,145
Note-On,51,51,51
Note-Duration,3,3,162
Position,25,25,218
Note-Velocity,16,16,144
Note-On,52,52,52
Note-Duration,2,2,161
Position,27,27,220
Note-Velocity,19,19,147
Note-On,55,55,55
Note-Duration,2,2,161
Position,29,29,222
Note-Velocity,20,20,148
Note-On,57,57,57
Note-Duration,3,3,162
Position,32,32,225
Tempo-Class,2,2,259
Tempo,110.00,24,286
Note-Velocity,19,19,147
Note-On,58,58,58
Note-Duration,4,4,163
Position,36,36,229
Note-Velocity,18,18,146
Note-On,55,55,55
Note-Duration,2,2,161
Position,39,39,232
Note-Velocity,20,20,148
Note-On,57,57,57
Note-Duration,3,3,162
Position,42,42,235
Note-Velocity,21,21,149
Note-On,64,64,64
Note-Duration,4,4,163
Position,47,47,240
Note-Velocity,19,19,147
Note-On,57,57,57
Note-Duration,3,3,162
Position,48,48,241
Tempo-Class,2,2,259
Tempo,115.00,26,288
Position,50,50,243
Note-Velocity,19,19,147
Note-On,58,58,58
Note-Duration,4,4,163
Position,54,54,247
Note-Velocity,18,18,146
Note-On,63,63,63
Note-Duration,2,2,161
Position,57,57,250
Note-Velocity,19,19,147
Note-On,64,64,64
Note-Duration,4,4,163
Position,61,61,254
Note-Velocity,17,17,145
Note-On,67,67,67
Note-Duration,3,3,162
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,112.50,25,287
Note-Velocity,19,19,147
Note-On,70,70,70
Note-Duration,3,3,162
Position,5,5,198
Note-Velocity,16,16,144
Note-On,67,67,67
Note-Duration,3,3,162
Position,8,8,201
Note-Velocity,22,22,150
Note-On,69,69,69
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,1,1,258
Tempo,102.50,21,283
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Referred,0,0,417
Note-Velocity,16,16,144
Note-On,62,62,62
Note-Duration,3,3,162
Position,20,20,213
Note-Velocity,16,16,144
Note-On,67,67,67
Note-Duration,6,6,165
Position,28,28,221
Note-Velocity,17,17,145
Note-On,65,65,65
Note-Duration,2,2,161
Position,30,30,223
Note-Velocity,17,17,145
Note-On,61,61,61
Note-Duration,3,3,162
Position,32,32,225
Tempo-Class,1,1,258
Tempo,102.50,21,283
Position,34,34,227
Note-Velocity,19,19,147
Note-On,58,58,58
Note-Duration,5,5,164
Position,43,43,236
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Distance,1,1,418
Backref-Variation,-,0,426
Note-Velocity,19,19,147
Note-On,57,57,57
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,1,1,258
Tempo,102.50,21,283
Position,49,49,242
Note-Velocity,17,17,145
Note-On,61,61,61
Note-Duration,10,10,169
Position,60,60,253
Note-Velocity,20,20,148
Note-On,57,57,57
Note-Duration,4,4,163
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,107.50,23,285
Position,6,6,199
Note-Velocity,19,19,147
Note-On,56,56,56
Note-Duration,7,7,166
Position,13,13,206
Note-Velocity,14,14,142
Note-On,52,52,52
Note-Duration,3,3,162
Position,16,16,209
Tempo-Class,1,1,258
Tempo,102.50,21,283
Position,17,17,210
Note-Velocity,14,14,142
Note-On,50,50,50
Note-Duration,4,4,163
Position,21,21,214
Note-Velocity,17,17,145
Note-On,55,55,55
Note-Duration,5,5,164
Position,27,27,220
Note-Velocity,15,15,143
Note-On,53,53,53
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,1,1,258
Tempo,107.50,23,285
Note-Velocity,17,17,145
Note-On,56,56,56
Note-Duration,12,12,171
Position,48,48,241
Tempo-Class,1,1,258
Tempo,105.00,22,284
Position,55,55,248
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,18,18,146
Note-On,55,55,55
Note-Duration,3,3,162
Position,58,58,251
Note-Velocity,18,18,146
Note-On,56,56,56
Note-Duration,3,3,162
Position,63,63,256
Note-Velocity,21,21,149
Note-On,58,58,58
Note-Duration,3,3,162
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,105.00,22,284
Position,2,2,195
Note-Velocity,19,19,147
Note-On,59,59,59
Note-Duration,3,3,162
Position,5,5,198
Note-Velocity,23,23,151
Note-On,62,62,62
Note-Duration,3,3,162
Position,8,8,201
Note-Velocity,19,19,147
Note-On,65,65,65
Note-Duration,5,5,164
Position,13,13,206
Note-Velocity,24,24,152
Note-On,68,68,68
Note-Duration,4,4,163
Position,16,16,209
Tempo-Class,1,1,258
Tempo,105.00,22,284
Position,18,18,211
Note-Velocity,20,20,148
Note-On,66,66,66
Note-Duration,4,4,163
Position,22,22,215
Note-Velocity,18,18,146
Note-On,67,67,67
Note-Duration,4,4,163
Position,26,26,219
Note-Velocity,17,17,145
Note-On,61,61,61
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,1,1,258
Tempo,102.50,21,283
Note-Velocity,13,13,141
Note-On,63,63,63
Note-Duration,3,3,162
Position,35,35,228
Note-Velocity,21,21,149
Note-On,66,66,66
Note-Duration,4,4,163
Position,40,40,233
Note-Velocity,13,13,141
Note-On,63,63,63
Note-Duration,2,2,161
Position,43,43,236
Note-Velocity,20,20,148
Note-On,64,64,64
Note-Duration,9,9,168
Position,48,48,241
Tempo-Class,1,1,258
Tempo,102.50,21,283
Position,53,53,246
Note-Velocity,19,19,147
Note-On,62,62,62
Note-Duration,4,4,163
Position,57,57,250
Note-Velocity,17,17,145
Note-On,60,60,60
Note-Duration,4,4,163
Position,62,62,255
Note-Velocity,20,20,148
Note-On,56,56,56
Note-Duration,5,5,164
Rep-End,1,1,445
Part-End,I,I,438
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,110.00,24,286
Chord-Tone,C,0,322
Chord-Type,j7,None,381
Chord-Slash,C,0,334
Position,3,3,196
Note-Velocity,19,19,147
Note-On,55,55,55
Note-Duration,4,4,163
Position,8,8,201
Note-Velocity,15,15,143
Note-On,53,53,53
Note-Duration,3,3,162
Position,14,14,207
Note-Velocity,11,11,139
Note-On,48,48,48
Note-Duration,4,4,163
Position,16,16,209
Tempo-Class,1,1,258
Tempo,105.00,22,284
Position,21,21,214
Note-Velocity,16,16,144
Note-On,52,52,52
Note-Duration,7,7,166
Position,30,30,223
Note-Velocity,14,14,142
Note-On,48,48,48
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,1,1,258
Tempo,102.50,21,283
Chord-Tone,A,9,331
Chord-Type,-7,None,357
Chord-Slash,A,9,343
Position,34,34,227
Note-Velocity,16,16,144
Note-On,47,47,47
Note-Duration,3,3,162
Position,37,37,230
Note-Velocity,14,14,142
Note-On,50,50,50
Note-Duration,5,5,164
Position,45,45,238
Note-Velocity,14,14,142
Note-On,48,48,48
Note-Duration,10,10,169
Position,48,48,241
Tempo-Class,1,1,258
Tempo,110.00,24,286
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,105.00,22,284
Chord-Tone,D,2,324
Chord-Type,-7,None,357
Chord-Slash,D,2,336
Position,11,11,204
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,21,21,149
Note-On,59,59,59
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,1,1,258
Tempo,110.00,24,286
Note-Velocity,23,23,151
Note-On,57,57,57
Note-Duration,6,6,165
Position,23,23,216
Note-Velocity,19,19,147
Note-On,53,53,53
Note-Duration,5,5,164
Position,28,28,221
Note-Velocity,16,16,144
Note-On,52,52,52
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,2,2,259
Tempo,110.00,24,286
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,35,35,228
Note-Velocity,20,20,148
Note-On,55,55,55
Note-Duration,6,6,165
Position,42,42,235
Note-Velocity,16,16,144
Note-On,53,53,53
Note-Duration,4,4,163
Position,46,46,239
Note-Velocity,14,14,142
Note-On,52,52,52
Note-Duration,2,2,161
Position,48,48,241
Tempo-Class,1,1,258
Tempo,105.00,22,284
Position,49,49,242
Note-Velocity,12,12,140
Note-On,50,50,50
Note-Duration,11,11,170
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,107.50,23,285
Chord-Tone,E,4,326
Chord-Type,7,None,368
Chord-Slash,E,4,338
Position,16,16,209
Tempo-Class,1,1,258
Tempo,100.00,20,282
Position,26,26,219
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,i,0,409
Note-Velocity,25,25,153
Note-On,62,62,62
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,A,9,331
Chord-Type,m7b5,None,386
Chord-Slash,A,9,343
Position,34,34,227
Note-Velocity,23,23,151
Note-On,62,62,62
Note-Duration,7,7,166
Position,41,41,234
Note-Velocity,25,25,153
Note-On,64,64,64
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,1,1,258
Tempo,102.50,21,283
Note-Velocity,21,21,149
