EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,I,I,433
Rep-Start,1,1,439
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,32,32,225
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,32,32,225
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,48,48,241
Tempo-Class,4,4,261
Tempo,250.00,54,316
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,16,16,209
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Rep-End,1,1,445
Part-End,I,I,438
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,C,0,322
Chord-Type,-,None,354
Chord-Slash,C,0,334
Phrase,0,0,393
MLU-Type,fragment,0,396
Note-Velocity,25,25,153
Note-On,60,60,60
Note-Duration,23,23,182
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,28,28,221
Note-Velocity,20,20,148
Note-On,62,62,62
Note-Duration,21,21,180
Position,32,32,225
Tempo-Class,4,4,261
Tempo,215.00,51,313
Chord-Tone,C,0,322
Chord-Type,-,None,354
Chord-Slash,Bb,10,344
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,Ab,8,330
Chord-Type,,None,346
Chord-Slash,Ab,8,342
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,26,26,219
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,18,18,146
Note-On,55,55,55
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,4,4,261
Tempo,215.00,51,313
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,33,33,226
Note-Velocity,29,29,157
Note-On,60,60,60
Note-Duration,7,7,166
Position,43,43,236
Note-Velocity,25,25,153
Note-On,62,62,62
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Note-Velocity,22,22,150
Note-On,63,63,63
Note-Duration,10,10,169
Position,59,59,252
Note-Velocity,18,18,146
Note-On,65,65,65
Note-Duration,4,4,163
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,C,0,322
Chord-Type,-,None,354
Chord-Slash,C,0,334
Position,1,1,194
Note-Velocity,23,23,151
Note-On,67,67,67
Note-Duration,8,8,167
Position,11,11,204
Note-Velocity,22,22,150
Note-On,63,63,63
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,17,17,210
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,8,8,167
Position,26,26,219
Note-Velocity,19,19,147
Note-On,67,67,67
Note-Duration,2,2,161
Position,29,29,222
Note-Velocity,20,20,148
Note-On,65,65,65
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,4,4,261
Tempo,215.00,51,313
Chord-Tone,C,0,322
Chord-Type,-,None,354
Chord-Slash,Bb,10,344
Position,33,33,226
Note-Velocity,24,24,152
Note-On,63,63,63
Note-Duration,6,6,165
Position,42,42,235
Note-Velocity,26,26,154
Note-On,60,60,60
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,4,4,261
Tempo,215.00,51,313
Note-Velocity,20,20,148
Note-On,55,55,55
Note-Duration,8,8,167
Position,59,59,252
Note-Velocity,20,20,148
Note-On,51,51,51
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,Ab,8,330
Chord-Type,,None,346
Chord-Slash,Ab,8,342
Position,2,2,195
Note-Velocity,19,19,147
Note-On,48,48,48
Note-Duration,5,5,164
Position,8,8,201
Note-Velocity,20,20,148
Note-On,50,50,50
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Note-Velocity,22,22,150
Note-On,51,51,51
Note-Duration,6,6,165
Position,24,24,217
Note-Velocity,22,22,150
Note-On,53,53,53
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,33,33,226
Note-Velocity,20,20,148
Note-On,56,56,56
Note-Duration,8,8,167
Position,43,43,236
Note-Velocity,18,18,146
Note-On,53,53,53
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Note-Velocity,21,21,149
Note-On,56,56,56
Note-Duration,7,7,166
Position,58,58,251
Note-Velocity,21,21,149
Note-On,53,53,53
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,215.00,51,313
Chord-Tone,C,0,322
Chord-Type,-,None,354
Chord-Slash,C,0,334
Position,1,1,194
Note-Velocity,18,18,146
Note-On,55,55,55
Note-Duration,24,24,183
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,27,27,220
Note-Velocity,23,23,151
Note-On,56,56,56
Note-Duration,1,1,160
Position,30,30,223
Note-Velocity,22,22,150
Note-On,58,58,58
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,C,0,322
Chord-Type,-,None,354
Chord-Slash,Bb,10,344
Position,37,37,230
Note-Velocity,20,20,148
Note-On,59,59,59
Note-Duration,3,3,162
Position,40,40,233
Note-Velocity,18,18,146
Note-On,60,60,60
Note-Duration,18,18,177
Position,48,48,241
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,60,60,253
Note-Velocity,18,18,146
Note-On,55,55,55
Note-Duration,20,20,179
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,Ab,8,330
Chord-Type,,None,346
Chord-Slash,Ab,8,342
Position,16,16,209
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,28,28,221
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Referred,0,0,417
Note-Velocity,23,23,151
Note-On,53,53,53
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,4,4,261
Tempo,250.00,54,316
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,36,36,229
Note-Velocity,19,19,147
Note-On,56,56,56
Note-Duration,6,6,165
Position,46,46,239
Note-Velocity,23,23,151
Note-On,53,53,53
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,54,54,247
Note-Velocity,21,21,149
Note-On,55,55,55
Note-Duration,6,6,165
Position,62,62,255
Note-Velocity,21,21,149
Note-On,51,51,51
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,215.00,51,313
Chord-Tone,C,0,322
Chord-Type,-,None,354
Chord-Slash,C,0,334
Position,5,5,198
Note-Velocity,24,24,152
Note-On,53,53,53
Note-Duration,6,6,165
Position,14,14,207
Note-Velocity,21,21,149
Note-On,50,50,50
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,22,22,215
Note-Velocity,19,19,147
Note-On,51,51,51
Note-Duration,5,5,164
Position,30,30,223
Note-Velocity,23,23,151
Note-On,53,53,53
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,4,4,261
Tempo,215.00,51,313
Chord-Tone,C,0,322
Chord-Type,-,None,354
Chord-Slash,Bb,10,344
Position,35,35,228
Note-Velocity,20,20,148
Note-On,55,55,55
Note-Duration,5,5,164
Position,42,42,235
Note-Velocity,20,20,148
Note-On,60,60,60
Note-Duration,32,32,191
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,Ab,8,330
Chord-Type,,None,346
Chord-Slash,Ab,8,342
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,32,32,225
Tempo-Class,4,4,261
Tempo,215.00,51,313
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,48,48,241
Tempo-Class,4,4,261
Tempo,215.00,51,313
Rep-End,1,1,445
Part-End,A,A,434
Part-Start,A,A,429
Rep-Start,2,2,440
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,250.00,54,316
Chord-Tone,C,0,322
Chord-Type,-,None,354
Chord-Slash,C,0,334
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,28,28,156
Note-On,69,69,69
Note-Duration,8,8,167
Position,11,11,204
Note-Velocity,25,25,153
Note-On,67,67,67
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,18,18,211
Note-Velocity,24,24,152
Note-On,63,63,63
Note-Duration,6,6,165
