EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,I,I,433
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,135.00,34,296
Chord-Tone,G,7,329
Chord-Type,-,None,354
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,25,25,218
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Referred,0,0,417
Note-Velocity,26,26,154
Note-On,69,69,69
Note-Duration,10,10,169
Position,32,32,225
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,36,36,229
Note-Velocity,23,23,151
Note-On,70,70,70
Note-Duration,2,2,161
Position,38,38,231
Note-Velocity,23,23,151
Note-On,72,72,72
Note-Duration,7,7,166
Position,47,47,240
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,60,60,253
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,12,12,171
Rep-End,1,1,445
Part-End,I,I,438
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,D,2,324
Chord-Type,-,None,354
Chord-Slash,D,2,336
Position,9,9,202
Note-Velocity,25,25,153
Note-On,72,72,72
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,2,2,259
Tempo,135.00,34,296
Position,32,32,225
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,48,48,241
Tempo-Class,3,3,260
Tempo,143.33,37,299
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,153.33,40,302
Chord-Tone,G,7,329
Chord-Type,-,None,354
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,24,24,217
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Distance,1,1,418
Note-Velocity,24,24,152
Note-On,65,65,65
Note-Duration,9,9,168
Position,32,32,225
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,34,34,227
Note-Velocity,25,25,153
Note-On,72,72,72
Note-Duration,9,9,168
Position,45,45,238
Note-Velocity,18,18,146
Note-On,72,72,72
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,2,2,259
Tempo,135.00,34,296
Position,57,57,250
Note-Velocity,25,25,153
Note-On,72,72,72
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,153.33,40,302
Chord-Tone,D,2,324
Chord-Type,-,None,354
Chord-Slash,D,2,336
Position,1,1,194
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,23,23,182
Position,16,16,209
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,24,24,217
Note-Velocity,22,22,150
Note-On,72,72,72
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,48,48,241
Tempo-Class,3,3,260
Tempo,146.67,38,300
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,156.67,41,303
Chord-Tone,G,7,329
Chord-Type,-,None,354
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,26,26,219
Note-Velocity,18,18,146
Note-On,65,65,65
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,34,34,227
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,11,11,170
Position,46,46,239
Note-Velocity,21,21,149
Note-On,72,72,72
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,57,57,250
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,160.00,42,304
Chord-Tone,D,2,324
Chord-Type,-,None,354
Chord-Slash,D,2,336
Position,1,1,194
Note-Velocity,22,22,150
Note-On,71,71,71
Note-Duration,5,5,164
Position,7,7,200
Note-Velocity,25,25,153
Note-On,72,72,72
Note-Duration,2,2,161
Position,9,9,202
Note-Velocity,26,26,154
Note-On,73,73,73
Note-Duration,8,8,167
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,17,17,210
Note-Velocity,23,23,151
Note-On,72,72,72
Note-Duration,9,9,168
Position,27,27,220
Note-Velocity,22,22,150
Note-On,69,69,69
Note-Duration,26,26,185
Position,32,32,225
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,48,48,241
Tempo-Class,3,3,260
Tempo,150.00,39,301
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,146.67,38,300
Chord-Tone,G,7,329
Chord-Type,-,None,354
Chord-Slash,G,7,341
Position,11,11,204
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,28,28,156
Note-On,69,69,69
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,17,17,210
Note-Velocity,22,22,150
Note-On,68,68,68
Note-Duration,7,7,166
Position,25,25,218
Note-Velocity,28,28,156
Note-On,69,69,69
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,33,33,226
Note-Velocity,23,23,151
Note-On,70,70,70
Note-Duration,7,7,166
Position,40,40,233
Note-Velocity,23,23,151
Note-On,68,68,68
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,3,3,260
Tempo,146.67,38,300
Note-Velocity,26,26,154
Note-On,69,69,69
Note-Duration,6,6,165
Position,54,54,247
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,7,7,166
Position,62,62,255
Note-Velocity,23,23,151
Note-On,68,68,68
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,160.00,42,304
Chord-Tone,D,2,324
Chord-Type,-,None,354
Chord-Slash,D,2,336
Position,5,5,198
Note-Velocity,27,27,155
Note-On,69,69,69
Note-Duration,6,6,165
Position,12,12,205
Note-Velocity,23,23,151
Note-On,65,65,65
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,19,19,212
Note-Velocity,21,21,149
Note-On,62,62,62
Note-Duration,6,6,165
Position,26,26,219
Note-Velocity,19,19,147
Note-On,57,57,57
Note-Duration,4,4,163
Position,31,31,224
Note-Velocity,20,20,148
Note-On,62,62,62
Note-Duration,32,32,191
Position,32,32,225
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,48,48,241
Tempo-Class,3,3,260
Tempo,140.00,36,298
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,156.67,41,303
Chord-Tone,G,7,329
Chord-Type,-,None,354
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,27,27,220
Phrase,0,0,393
MLU-Type,melody,0,399
Backref-Referred,0,0,417
Note-Velocity,26,26,154
Note-On,69,69,69
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,36,36,229
Note-Velocity,26,26,154
Note-On,72,72,72
Note-Duration,3,3,162
Position,40,40,233
Note-Velocity,25,25,153
Note-On,73,73,73
Note-Duration,1,1,160
Position,41,41,234
Note-Velocity,22,22,150
Note-On,74,74,74
Note-Duration,14,14,173
Position,48,48,241
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,57,57,250
Note-Velocity,27,27,155
Note-On,69,69,69
Note-Duration,8,8,167
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,Ab,8,330
Chord-Type,j7,None,381
Chord-Slash,Ab,8,342
Position,3,3,196
Note-Velocity,21,21,149
Note-On,67,67,67
Note-Duration,32,32,191
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,32,32,225
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,48,48,241
Tempo-Class,2,2,259
Tempo,137.50,35,297
Position,59,59,252
MLU-Type,melody,0,399
Backref-Distance,1,1,418
Backref-Variation,-,0,426
Note-Velocity,20,20,148
Note-On,65,65,65
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,146.67,38,300
Chord-Tone,G,7,329
Chord-Type,-,None,354
Chord-Slash,G,7,341
Position,7,7,200
Note-Velocity,23,23,151
Note-On,71,71,71
Note-Duration,2,2,161
Position,8,8,201
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,14,14,173
Position,16,16,209
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,23,23,216
Note-Velocity,21,21,149
Note-On,70,70,70
Note-Duration,4,4,163
Position,29,29,222
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,3,3,162
Position,32,32,225
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,34,34,227
Note-Velocity,21,21,149
Note-On,65,65,65
Note-Duration,22,22,181
Position,48,48,241
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,58,58,251
Note-Velocity,20,20,148
Note-On,63,63,63
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,146.67,38,300
Chord-Tone,Ab,8,330
Chord-Type,j7,None,381
