EVENT,VALUE,VALUE_IDX,ENCODING
Part-Start,I,I,433
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,16,16,209
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,32,32,225
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Rep-End,1,1,445
Part-End,I,I,438
Part-Start,A,A,429
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,C,0,322
Chord-Type,69,None,366
Chord-Slash,C,0,334
Position,8,8,201
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,8,8,167
Position,16,16,209
Tempo-Class,4,4,261
Tempo,215.00,51,313
Note-Velocity,26,26,154
Note-On,71,71,71
Note-Duration,9,9,168
Position,26,26,219
Note-Velocity,28,28,156
Note-On,72,72,72
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,4,4,261
Tempo,203.33,50,312
Position,33,33,226
Note-Velocity,25,25,153
Note-On,71,71,71
Note-Duration,9,9,168
Position,42,42,235
Note-Velocity,22,22,150
Note-On,69,69,69
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,50,50,243
Note-Velocity,24,24,152
Note-On,67,67,67
Note-Duration,7,7,166
Position,57,57,250
Note-Velocity,23,23,151
Note-On,65,65,65
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,215.00,51,313
Chord-Tone,E,4,326
Chord-Type,-7,None,357
Chord-Slash,E,4,338
Position,1,1,194
Note-Velocity,22,22,150
Note-On,64,64,64
Note-Duration,8,8,167
Position,9,9,202
Note-Velocity,25,25,153
Note-On,62,62,62
Note-Duration,6,6,165
Position,15,15,208
Note-Velocity,23,23,151
Note-On,61,61,61
Note-Duration,9,9,168
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,24,24,217
Note-Velocity,18,18,146
Note-On,64,64,64
Note-Duration,6,6,165
Position,31,31,224
Note-Velocity,25,25,153
Note-On,67,67,67
Note-Duration,10,10,169
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,A,9,331
Chord-Type,7,None,368
Chord-Slash,A,9,343
Position,41,41,234
Note-Velocity,22,22,150
Note-On,70,70,70
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,49,49,242
Note-Velocity,19,19,147
Note-On,67,67,67
Note-Duration,7,7,166
Position,58,58,251
Note-Velocity,21,21,149
Note-On,68,68,68
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,D,2,324
Chord-Type,-7,None,357
Chord-Slash,D,2,336
Position,2,2,195
Note-Velocity,24,24,152
Note-On,69,69,69
Note-Duration,8,8,167
Position,10,10,203
Note-Velocity,21,21,149
Note-On,65,65,65
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,17,17,210
Note-Velocity,18,18,146
Note-On,64,64,64
Note-Duration,7,7,166
Position,25,25,218
Note-Velocity,18,18,146
Note-On,62,62,62
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,4,4,261
Tempo,215.00,51,313
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Note-Velocity,24,24,152
Note-On,67,67,67
Note-Duration,7,7,166
Position,40,40,233
Note-Velocity,18,18,146
Note-On,59,59,59
Note-Duration,8,8,167
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,49,49,242
Note-Velocity,22,22,150
Note-On,60,60,60
Note-Duration,10,10,169
Position,59,59,252
Note-Velocity,24,24,152
Note-On,65,65,65
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,215.00,51,313
Chord-Tone,C,0,322
Chord-Type,69,None,366
Chord-Slash,C,0,334
Position,2,2,195
Note-Velocity,22,22,150
Note-On,64,64,64
Note-Duration,7,7,166
Position,9,9,202
Note-Velocity,21,21,149
Note-On,60,60,60
Note-Duration,8,8,167
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,17,17,210
Note-Velocity,21,21,149
Note-On,57,57,57
Note-Duration,8,8,167
Position,25,25,218
Note-Velocity,19,19,147
Note-On,54,54,54
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,4,4,261
Tempo,226.67,52,314
Note-Velocity,22,22,150
Note-On,56,56,56
Note-Duration,7,7,166
Position,39,39,232
Note-Velocity,18,18,146
Note-On,58,58,58
Note-Duration,2,2,161
Position,42,42,235
Note-Velocity,22,22,150
Note-On,56,56,56
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Note-Velocity,24,24,152
Note-On,55,55,55
Note-Duration,7,7,166
Position,56,56,249
Note-Velocity,21,21,149
Note-On,53,53,53
Note-Duration,9,9,168
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,C,0,322
Chord-Type,69,None,366
Chord-Slash,C,0,334
Position,2,2,195
Note-Velocity,21,21,149
Note-On,52,52,52
Note-Duration,6,6,165
Position,8,8,201
Note-Velocity,22,22,150
Note-On,62,62,62
Note-Duration,11,11,170
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,18,18,211
Note-Velocity,18,18,146
Note-On,59,59,59
Note-Duration,10,10,169
Position,32,32,225
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,E,4,326
Chord-Type,-7,None,357
Chord-Slash,E,4,338
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,24,24,217
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,26,26,154
Note-On,68,68,68
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,4,4,261
Tempo,215.00,51,313
Chord-Tone,A,9,331
Chord-Type,7,None,368
Chord-Slash,A,9,343
Note-Velocity,26,26,154
Note-On,69,69,69
Note-Duration,8,8,167
Position,40,40,233
Note-Velocity,24,24,152
Note-On,71,71,71
Note-Duration,4,4,163
Position,45,45,238
Note-Velocity,23,23,151
Note-On,70,70,70
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,50,50,243
Note-Velocity,25,25,153
Note-On,69,69,69
Note-Duration,10,10,169
Position,60,60,253
Note-Velocity,25,25,153
Note-On,67,67,67
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,D,2,324
Chord-Type,-7,None,357
Chord-Slash,D,2,336
Position,6,6,199
Note-Velocity,23,23,151
Note-On,64,64,64
Note-Duration,5,5,164
Position,12,12,205
Note-Velocity,24,24,152
Note-On,65,65,65
Note-Duration,14,14,173
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,32,32,225
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,C,0,322
Chord-Type,69,None,366
Chord-Slash,C,0,334
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,32,32,225
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,44,44,237
Phrase,0,0,393
MLU-Type,theme,0,401
Note-Velocity,20,20,148
Note-On,60,60,60
Note-Duration,9,9,168
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,61,61,254
Note-Velocity,26,26,154
Note-On,67,67,67
Note-Duration,6,6,165
Rep-End,1,1,445
Part-End,A,A,434
Part-Start,B,B,430
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,E,4,326
Chord-Type,m7b5,None,386
Chord-Slash,E,4,338
Position,11,11,204
Note-Velocity,21,21,149
Note-On,60,60,60
Note-Duration,9,9,168
Position,16,16,209
Tempo-Class,4,4,261
Tempo,215.00,51,313
Position,26,26,219
Note-Velocity,23,23,151
Note-On,60,60,60
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,33,33,226
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,9,9,168
Position,44,44,237
Note-Velocity,20,20,148
Note-On,60,60,60
Note-Duration,10,10,169
Position,48,48,241
Tempo-Class,4,4,261
Tempo,215.00,51,313
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,A,9,331
Chord-Type,79#,None,370
Chord-Slash,A,9,343
Position,1,1,194
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,24,24,152
Note-On,62,62,62
Note-Duration,9,9,168
